t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, uwbD, uwbAntId, uwbRqstrId
1501395828.713939905,1.169576764,-1.194424391,1.258821011,-0.002869863,-0.021731425,1.516589165,-1.214860797,-1.105981588,1.149999976,0.100000000,0.100000000,0.100000000,3.674000025,1.000000000,1.000000000
1501395828.729592800,1.174233556,-1.192742467,1.261449575,0.005777852,-0.019765930,1.516031504,-1.217089891,-1.101867676,1.159999967,0.100000000,0.100000000,0.100000000,4.188000202,0.000000000,2.000000000
1501395828.745728016,1.174233556,-1.192742467,1.261449575,0.005777852,-0.019765930,1.516031504,-1.217089891,-1.101867676,1.159999967,0.100000000,0.100000000,0.100000000,4.092999935,1.000000000,2.000000000
1501395828.761886597,1.174233556,-1.192742467,1.261449575,0.005777852,-0.019765930,1.516031504,-1.217089891,-1.101867676,1.159999967,0.100000000,0.100000000,0.100000000,3.775000095,16.000000000,1.000000000
1501395828.777488708,1.175870180,-1.191390395,1.261263847,0.007378940,-0.019951383,1.517243147,-1.208232522,-1.112263680,1.159999967,0.100000000,0.100000000,0.100000000,4.000999928,17.000000000,1.000000000
1501395828.794044733,1.175870180,-1.191390395,1.261263847,0.007378940,-0.019951383,1.517243147,-1.208232522,-1.112263680,1.159999967,0.100000000,0.100000000,0.100000000,4.493000031,16.000000000,2.000000000
1501395828.809588671,1.178549647,-1.190612435,1.262066483,0.014743559,-0.022313999,1.516316533,-1.208232522,-1.112263680,1.159999967,0.100000000,0.100000000,0.100000000,4.269999981,17.000000000,2.000000000
1501395828.841613531,1.181720734,-1.189682961,1.262998819,0.015936768,-0.016977750,1.516581893,-1.211897731,-1.110600710,1.149999976,0.100000000,0.100000000,0.100000000,3.559000015,0.000000000,1.000000000
1501395828.857871056,1.181720734,-1.189682961,1.262998819,0.015936768,-0.016977750,1.516581893,-1.211897731,-1.110600710,1.149999976,0.100000000,0.100000000,0.100000000,3.680000067,1.000000000,1.000000000
1501395828.873586416,1.181720734,-1.189682961,1.262998819,0.015936768,-0.016977750,1.516581893,-1.211966276,-1.113592505,1.159999967,0.100000000,0.100000000,0.100000000,4.195000172,0.000000000,2.000000000
1501395828.890095711,1.183069468,-1.189085364,1.263252258,0.016395716,-0.016525401,1.517777205,-1.211966276,-1.113592505,1.159999967,0.100000000,0.100000000,0.100000000,4.102000237,1.000000000,2.000000000
1501395828.906016350,1.186396241,-1.188367009,1.263670206,0.017364502,-0.015498530,1.517134905,-1.211966276,-1.113592505,1.159999967,0.100000000,0.100000000,0.100000000,3.740999937,16.000000000,1.000000000
1501395828.921914577,1.186396241,-1.188367009,1.263670206,0.017364502,-0.015498530,1.517134905,-1.211966276,-1.113592505,1.159999967,0.100000000,0.100000000,0.100000000,4.019000053,17.000000000,1.000000000
1501395828.937712669,1.186396241,-1.188367009,1.263670206,0.017364502,-0.015498530,1.517134905,-1.211966276,-1.113592505,1.159999967,0.100000000,0.100000000,0.100000000,4.501999855,16.000000000,2.000000000
1501395828.953576803,1.189771771,-1.188115716,1.263872623,0.019887339,-0.013449190,1.516491890,-1.211387634,-1.113141298,1.149999976,0.100000000,0.100000000,0.100000000,4.276000023,17.000000000,2.000000000
1501395828.985863686,1.192376494,-1.187662005,1.263468266,0.018214585,-0.013400148,1.517782927,-1.211387634,-1.113141298,1.149999976,0.100000000,0.100000000,0.100000000,3.572000027,0.000000000,1.000000000
1501395829.001348019,1.192376494,-1.187662005,1.263468266,0.018214585,-0.013400148,1.517782927,-1.216261744,-1.114415526,1.129999995,0.100000000,0.100000000,0.100000000,3.687000036,1.000000000,1.000000000
1501395829.017615557,1.192376494,-1.187662005,1.263468266,0.018214585,-0.013400148,1.517782927,-1.216261744,-1.114415526,1.129999995,0.100000000,0.100000000,0.100000000,4.210000038,0.000000000,2.000000000
1501395829.033925533,1.196220994,-1.187508583,1.263460517,0.019269047,-0.015456007,1.516723990,-1.216261744,-1.114415526,1.129999995,0.100000000,0.100000000,0.100000000,4.098000050,1.000000000,2.000000000
1501395829.049703598,1.196220994,-1.187508583,1.263460517,0.019269047,-0.015456007,1.516723990,-1.218896508,-1.114427328,1.139999986,0.100000000,0.100000000,0.100000000,3.789999962,16.000000000,1.000000000
1501395829.065631151,1.196220994,-1.187508583,1.263460517,0.019269047,-0.015456007,1.516723990,-1.218896508,-1.114427328,1.139999986,0.100000000,0.100000000,0.100000000,4.045000076,17.000000000,1.000000000
1501395829.081619978,1.201508522,-1.187832594,1.263299227,0.014390305,-0.013837193,1.518176198,-1.218896508,-1.114427328,1.139999986,0.100000000,0.100000000,0.100000000,4.511000156,16.000000000,2.000000000
1501395829.098001242,1.201508522,-1.187832594,1.263299227,0.014390305,-0.013837193,1.518176198,-1.219961882,-1.130859733,1.139999986,0.100000000,0.100000000,0.100000000,4.283999920,17.000000000,2.000000000
1501395829.129385471,1.205072999,-1.188204050,1.262093306,0.018378532,-0.021911390,1.518360376,-1.219961882,-1.130859733,1.139999986,0.100000000,0.100000000,0.100000000,3.581000090,0.000000000,1.000000000
1501395829.145548344,1.205072999,-1.188204050,1.262093306,0.018378532,-0.021911390,1.518360376,-1.226054072,-1.131081223,1.129999995,0.100000000,0.100000000,0.100000000,3.688999891,1.000000000,1.000000000
1501395829.161692142,1.210630655,-1.188953876,1.260625601,0.015663214,-0.028266005,1.517953038,-1.226054072,-1.131081223,1.129999995,0.100000000,0.100000000,0.100000000,4.205999851,0.000000000,2.000000000
1501395829.177727699,1.210630655,-1.188953876,1.260625601,0.015663214,-0.028266005,1.517953038,-1.226054072,-1.131081223,1.129999995,0.100000000,0.100000000,0.100000000,4.090000153,1.000000000,2.000000000
1501395829.193684101,1.210630655,-1.188953876,1.260625601,0.015663214,-0.028266005,1.517953038,-1.221914291,-1.142536044,1.149999976,0.100000000,0.100000000,0.100000000,3.801000118,16.000000000,1.000000000
1501395829.209988356,1.212815285,-1.189618230,1.260761976,0.014256590,-0.027490295,1.517596364,-1.221914291,-1.142536044,1.149999976,0.100000000,0.100000000,0.100000000,4.059999943,17.000000000,1.000000000
1501395829.225804329,1.212815285,-1.189618230,1.260761976,0.014256590,-0.027490295,1.517596364,-1.221914291,-1.142536044,1.149999976,0.100000000,0.100000000,0.100000000,4.530000210,16.000000000,2.000000000
1501395829.241750479,1.216670990,-1.190237641,1.259516120,0.013572468,-0.032788157,1.519414663,-1.221914291,-1.142536044,1.149999976,0.100000000,0.100000000,0.100000000,4.297999859,17.000000000,2.000000000
1501395829.273462057,1.216670990,-1.190237641,1.259516120,0.013572468,-0.032788157,1.519414663,-1.228579164,-1.156569839,1.129999995,0.100000000,0.100000000,0.100000000,3.569999933,0.000000000,1.000000000
1501395829.289774179,1.224865556,-1.192618489,1.258444309,0.010139266,-0.036112070,1.518043280,-1.228579164,-1.156569839,1.129999995,0.100000000,0.100000000,0.100000000,3.694999933,1.000000000,1.000000000
1501395829.305626631,1.226407409,-1.192994714,1.257307529,0.008623873,-0.038708955,1.518742085,-1.228579164,-1.156569839,1.129999995,0.100000000,0.100000000,0.100000000,4.210000038,0.000000000,2.000000000
1501395829.321611881,1.226407409,-1.192994714,1.257307529,0.008623873,-0.038708955,1.518742085,-1.230260611,-1.160976648,1.139999986,0.100000000,0.100000000,0.100000000,4.105000019,1.000000000,2.000000000
1501395829.337897539,1.226407409,-1.192994714,1.257307529,0.008623873,-0.038708955,1.518742085,-1.230260611,-1.160976648,1.139999986,0.100000000,0.100000000,0.100000000,3.806999922,16.000000000,1.000000000
1501395829.353909492,1.230522394,-1.194273829,1.256946921,0.005982654,-0.041039854,1.519759536,-1.230260611,-1.160976648,1.139999986,0.100000000,0.100000000,0.100000000,4.065000057,17.000000000,1.000000000
1501395829.369683981,1.230522394,-1.194273829,1.256946921,0.005982654,-0.041039854,1.519759536,-1.227980137,-1.168606043,1.129999995,0.100000000,0.100000000,0.100000000,4.539999962,16.000000000,2.000000000
1501395829.385870695,1.231710076,-1.194496155,1.257080436,0.004195331,-0.041184898,1.519160509,-1.227980137,-1.168606043,1.129999995,0.100000000,0.100000000,0.100000000,4.302000046,17.000000000,2.000000000
1501395829.417412519,1.231710076,-1.194496155,1.257080436,0.004195331,-0.041184898,1.519160509,-1.234755874,-1.173367977,1.149999976,0.100000000,0.100000000,0.100000000,3.585999966,0.000000000,1.000000000
1501395829.449474096,1.231710076,-1.194496155,1.257080436,0.004195331,-0.041184898,1.519160509,-1.234755874,-1.173367977,1.149999976,0.100000000,0.100000000,0.100000000,4.204999924,0.000000000,2.000000000
1501395829.465709448,1.240342021,-1.196954489,1.254804254,-0.006198801,-0.042877104,1.518867612,-1.232486129,-1.177998543,1.139999986,0.100000000,0.100000000,0.100000000,4.118000031,1.000000000,2.000000000
1501395829.481460333,1.243108153,-1.197808385,1.254937530,-0.008271786,-0.043932192,1.519116879,-1.232486129,-1.177998543,1.139999986,0.100000000,0.100000000,0.100000000,3.779999971,16.000000000,1.000000000
1501395829.497978210,1.243108153,-1.197808385,1.254937530,-0.008271786,-0.043932192,1.519116879,-1.232486129,-1.177998543,1.139999986,0.100000000,0.100000000,0.100000000,4.070000172,17.000000000,1.000000000
1501395829.513669968,1.245038271,-1.198305607,1.254517198,-0.009340718,-0.044982530,1.517825007,-1.232486129,-1.177998543,1.139999986,0.100000000,0.100000000,0.100000000,4.531000137,16.000000000,2.000000000
1501395829.530190229,1.245038271,-1.198305607,1.254517198,-0.009340718,-0.044982530,1.517825007,-1.231802702,-1.182209134,1.139999986,0.100000000,0.100000000,0.100000000,4.304999828,17.000000000,2.000000000
1501395829.561721087,1.246717334,-1.198696256,1.254213929,-0.010802065,-0.045752309,1.517296076,-1.231802702,-1.182209134,1.139999986,0.100000000,0.100000000,0.100000000,3.588000059,0.000000000,1.000000000
1501395829.577490568,1.250068188,-1.199598908,1.253683329,-0.015109285,-0.045732532,1.519559145,-1.231802702,-1.182209134,1.139999986,0.100000000,0.100000000,0.100000000,3.706000090,1.000000000,1.000000000
1501395829.593665838,1.250068188,-1.199598908,1.253683329,-0.015109285,-0.045732532,1.519559145,-1.236132383,-1.177511215,1.159999967,0.100000000,0.100000000,0.100000000,4.223999977,0.000000000,2.000000000
1501395829.610138655,1.250068188,-1.199598908,1.253683329,-0.015109285,-0.045732532,1.519559145,-1.236132383,-1.177511215,1.159999967,0.100000000,0.100000000,0.100000000,4.125000000,1.000000000,2.000000000
1501395829.625766754,1.250068188,-1.199598908,1.253683329,-0.015109285,-0.045732532,1.519559145,-1.236132383,-1.177511215,1.159999967,0.100000000,0.100000000,0.100000000,3.821000099,16.000000000,1.000000000
1501395829.641913891,1.253359437,-1.200044155,1.253296614,-0.015530053,-0.052104052,1.518941879,-1.229661822,-1.185478926,1.149999976,0.100000000,0.100000000,0.100000000,4.078000069,17.000000000,1.000000000
1501395829.658109903,1.253359437,-1.200044155,1.253296614,-0.015530053,-0.052104052,1.518941879,-1.229661822,-1.185478926,1.149999976,0.100000000,0.100000000,0.100000000,4.540999889,16.000000000,2.000000000
1501395829.674027205,1.253359437,-1.200044155,1.253296614,-0.015530053,-0.052104052,1.518941879,-1.229661822,-1.185478926,1.149999976,0.100000000,0.100000000,0.100000000,4.293000221,17.000000000,2.000000000
1501395829.705423355,1.257875681,-1.200209856,1.252554655,-0.017485948,-0.051814910,1.519288301,-1.233256698,-1.188104868,1.139999986,0.100000000,0.100000000,0.100000000,3.595000029,0.000000000,1.000000000
1501395829.737444878,1.259313107,-1.199845672,1.252289414,-0.017602725,-0.050406743,1.519994497,-1.233256698,-1.188104868,1.139999986,0.100000000,0.100000000,0.100000000,4.169000149,0.000000000,2.000000000
1501395829.753704548,1.259313107,-1.199845672,1.252289414,-0.017602725,-0.050406743,1.519994497,-1.232723355,-1.184990287,1.139999986,0.100000000,0.100000000,0.100000000,4.118000031,1.000000000,2.000000000
1501395829.769801140,1.259313107,-1.199845672,1.252289414,-0.017602725,-0.050406743,1.519994497,-1.232723355,-1.184990287,1.139999986,0.100000000,0.100000000,0.100000000,3.809999943,16.000000000,1.000000000
1501395829.785614252,1.261499763,-1.199419260,1.252085805,-0.015705366,-0.049355354,1.518266916,-1.232723355,-1.184990287,1.139999986,0.100000000,0.100000000,0.100000000,4.068999767,17.000000000,1.000000000
1501395829.801892519,1.261499763,-1.199419260,1.252085805,-0.015705366,-0.049355354,1.518266916,-1.223749280,-1.191600919,1.129999995,0.100000000,0.100000000,0.100000000,4.572999954,16.000000000,2.000000000
1501395829.817746162,1.262896776,-1.198578000,1.251970291,-0.013979211,-0.047021613,1.518328071,-1.223749280,-1.191600919,1.129999995,0.100000000,0.100000000,0.100000000,4.304999828,17.000000000,2.000000000
1501395829.849715471,1.262896776,-1.198578000,1.251970291,-0.013979211,-0.047021613,1.518328071,-1.226109147,-1.195290804,1.139999986,0.100000000,0.100000000,0.100000000,3.553999901,0.000000000,1.000000000
1501395829.865700960,1.264624715,-1.197329640,1.251448393,-0.012223853,-0.045000799,1.518889189,-1.226109147,-1.195290804,1.139999986,0.100000000,0.100000000,0.100000000,3.696000099,1.000000000,1.000000000
1501395829.881509542,1.265285730,-1.196658492,1.251280785,-0.009741874,-0.044536989,1.518869519,-1.226109147,-1.195290804,1.139999986,0.100000000,0.100000000,0.100000000,4.216000080,0.000000000,2.000000000
1501395829.897990704,1.265285730,-1.196658492,1.251280785,-0.009741874,-0.044536989,1.518869519,-1.226109147,-1.195290804,1.139999986,0.100000000,0.100000000,0.100000000,4.107999802,1.000000000,2.000000000
1501395829.913369894,1.266002893,-1.195512295,1.251082897,-0.005795194,-0.047016665,1.518711805,-1.226109147,-1.195290804,1.139999986,0.100000000,0.100000000,0.100000000,3.788000107,16.000000000,1.000000000
1501395829.929711103,1.266282797,-1.195146084,1.250937581,-0.006311124,-0.046583593,1.518347621,-1.216902614,-1.201001287,1.129999995,0.100000000,0.100000000,0.100000000,4.026000023,17.000000000,1.000000000
1501395829.945976973,1.266282797,-1.195146084,1.250937581,-0.006311124,-0.046583593,1.518347621,-1.216902614,-1.201001287,1.129999995,0.100000000,0.100000000,0.100000000,4.572999954,16.000000000,2.000000000
1501395829.961624384,1.266670227,-1.194093704,1.250374913,-0.003918010,-0.047514018,1.518076181,-1.216902614,-1.201001287,1.129999995,0.100000000,0.100000000,0.100000000,4.311999798,17.000000000,2.000000000
1501395829.993434668,1.266677499,-1.193737030,1.250381470,-0.003154464,-0.047909997,1.518319488,-1.213828921,-1.189885855,1.139999986,0.100000000,0.100000000,0.100000000,3.578999996,0.000000000,1.000000000
1501395830.025848389,1.266959429,-1.191781878,1.249134898,-0.001340396,-0.050168365,1.519798398,-1.212999582,-1.196695805,1.139999986,0.100000000,0.100000000,0.100000000,4.202000141,0.000000000,2.000000000
1501395830.041819334,1.266959429,-1.191781878,1.249134898,-0.001340396,-0.050168365,1.519798398,-1.212999582,-1.196695805,1.139999986,0.100000000,0.100000000,0.100000000,4.104000092,1.000000000,2.000000000
1501395830.057631016,1.267074585,-1.190313816,1.248499393,0.002133785,-0.052539896,1.518677235,-1.212999582,-1.196695805,1.139999986,0.100000000,0.100000000,0.100000000,3.818000078,16.000000000,1.000000000
1501395830.073746204,1.267074585,-1.190313816,1.248499393,0.002133785,-0.052539896,1.518677235,-1.208368778,-1.195059061,1.129999995,0.100000000,0.100000000,0.100000000,4.063000202,17.000000000,1.000000000
1501395830.089727163,1.266996622,-1.189171076,1.247768760,0.002814940,-0.054513391,1.517572165,-1.208368778,-1.195059061,1.129999995,0.100000000,0.100000000,0.100000000,4.534999847,16.000000000,2.000000000
1501395830.105783939,1.266996622,-1.189171076,1.247768760,0.002814940,-0.054513391,1.517572165,-1.208368778,-1.195059061,1.129999995,0.100000000,0.100000000,0.100000000,4.291999817,17.000000000,2.000000000
1501395830.137392998,1.266642690,-1.188108683,1.247042298,0.004618334,-0.055287156,1.519083142,-1.208368778,-1.195059061,1.129999995,0.100000000,0.100000000,0.100000000,3.585999966,0.000000000,1.000000000
1501395830.153406858,1.265580416,-1.186540842,1.246186852,0.005433135,-0.058411177,1.519700527,-1.210453629,-1.196738243,1.129999995,0.100000000,0.100000000,0.100000000,3.676000118,1.000000000,1.000000000
1501395830.169571638,1.265580416,-1.186540842,1.246186852,0.005433135,-0.058411177,1.519700527,-1.210453629,-1.196738243,1.129999995,0.100000000,0.100000000,0.100000000,4.190000057,0.000000000,2.000000000
1501395830.185746670,1.265273094,-1.185808539,1.245754719,0.005767579,-0.059486087,1.518971443,-1.210453629,-1.196738243,1.129999995,0.100000000,0.100000000,0.100000000,4.100999832,1.000000000,2.000000000
1501395830.201595783,1.265273094,-1.185808539,1.245754719,0.005767579,-0.059486087,1.518971443,-1.208802342,-1.189499021,1.129999995,0.100000000,0.100000000,0.100000000,3.805999994,16.000000000,1.000000000
1501395830.217705011,1.264938593,-1.185208917,1.245448589,0.005896966,-0.058268365,1.518994570,-1.208802342,-1.189499021,1.129999995,0.100000000,0.100000000,0.100000000,4.050000191,17.000000000,1.000000000
1501395830.233848095,1.264938593,-1.185208917,1.245448589,0.005896966,-0.058268365,1.518994570,-1.208802342,-1.189499021,1.129999995,0.100000000,0.100000000,0.100000000,4.504000187,16.000000000,2.000000000
1501395830.249844313,1.264938593,-1.185208917,1.245448589,0.005896966,-0.058268365,1.518994570,-1.204796076,-1.188411355,1.129999995,0.100000000,0.100000000,0.100000000,4.289000034,17.000000000,2.000000000
1501395830.281573057,1.263459682,-1.183647513,1.244223833,0.004645978,-0.056003723,1.519746065,-1.204796076,-1.188411355,1.129999995,0.100000000,0.100000000,0.100000000,3.563999891,0.000000000,1.000000000
1501395830.297797203,1.263459682,-1.183647513,1.244223833,0.004645978,-0.056003723,1.519746065,-1.206633925,-1.178828120,1.129999995,0.100000000,0.100000000,0.100000000,3.681999922,1.000000000,1.000000000
1501395830.313736677,1.261352777,-1.182250977,1.243511558,0.007110500,-0.055577479,1.519749045,-1.206633925,-1.178828120,1.129999995,0.100000000,0.100000000,0.100000000,4.196000099,0.000000000,2.000000000
1501395830.330096006,1.260859370,-1.181966543,1.243342638,0.008007709,-0.055506784,1.519838095,-1.206633925,-1.178828120,1.129999995,0.100000000,0.100000000,0.100000000,4.097000122,1.000000000,2.000000000
1501395830.345713377,1.260859370,-1.181966543,1.243342638,0.008007709,-0.055506784,1.519838095,-1.203070164,-1.174569130,1.129999995,0.100000000,0.100000000,0.100000000,3.798000097,16.000000000,1.000000000
1501395830.361694336,1.258233547,-1.180815697,1.243142605,0.010571750,-0.053803090,1.518871427,-1.203070164,-1.174569130,1.129999995,0.100000000,0.100000000,0.100000000,4.021999836,17.000000000,1.000000000
1501395830.377847433,1.257268310,-1.180615425,1.243287086,0.011054306,-0.050980736,1.518660545,-1.203070164,-1.174569130,1.129999995,0.100000000,0.100000000,0.100000000,4.525000095,16.000000000,2.000000000
1501395830.394037962,1.257268310,-1.180615425,1.243287086,0.011054306,-0.050980736,1.518660545,-1.202508807,-1.173292279,1.129999995,0.100000000,0.100000000,0.100000000,4.293000221,17.000000000,2.000000000
1501395830.425535917,1.257268310,-1.180615425,1.243287086,0.011054306,-0.050980736,1.518660545,-1.202508807,-1.173292279,1.129999995,0.100000000,0.100000000,0.100000000,3.566999912,0.000000000,1.000000000
1501395830.441809893,1.254642010,-1.180037022,1.243061662,0.013640855,-0.048450354,1.520611644,-1.202508807,-1.173292279,1.129999995,0.100000000,0.100000000,0.100000000,3.693000078,1.000000000,1.000000000
1501395830.457582235,1.254642010,-1.180037022,1.243061662,0.013640855,-0.048450354,1.520611644,-1.202508807,-1.173292279,1.129999995,0.100000000,0.100000000,0.100000000,4.159999847,0.000000000,2.000000000
1501395830.474020004,1.254642010,-1.180037022,1.243061662,0.013640855,-0.048450354,1.520611644,-1.203958869,-1.165523529,1.129999995,0.100000000,0.100000000,0.100000000,4.098999977,1.000000000,2.000000000
1501395830.490155935,1.252560854,-1.179589748,1.242960811,0.016539041,-0.046985667,1.520913005,-1.203958869,-1.165523529,1.129999995,0.100000000,0.100000000,0.100000000,3.750999928,16.000000000,1.000000000
1501395830.506091833,1.249980330,-1.179487705,1.242750645,0.018004337,-0.043872517,1.520821333,-1.203958869,-1.165523529,1.129999995,0.100000000,0.100000000,0.100000000,4.026999950,17.000000000,1.000000000
1501395830.521813393,1.249980330,-1.179487705,1.242750645,0.018004337,-0.043872517,1.520821333,-1.199748516,-1.163368344,1.129999995,0.100000000,0.100000000,0.100000000,4.517000198,16.000000000,2.000000000
1501395830.537792206,1.249980330,-1.179487705,1.242750645,0.018004337,-0.043872517,1.520821333,-1.199748516,-1.163368344,1.129999995,0.100000000,0.100000000,0.100000000,4.289000034,17.000000000,2.000000000
1501395830.569569588,1.246597171,-1.179439068,1.242530465,0.019439651,-0.039050315,1.521202564,-1.204286575,-1.151182413,1.139999986,0.100000000,0.100000000,0.100000000,3.571000099,0.000000000,1.000000000
1501395830.585799694,1.243195415,-1.179496408,1.242274284,0.019877017,-0.037290372,1.522632599,-1.204286575,-1.151182413,1.139999986,0.100000000,0.100000000,0.100000000,3.690000057,1.000000000,1.000000000
1501395830.602058649,1.243195415,-1.179496408,1.242274284,0.019877017,-0.037290372,1.522632599,-1.204286575,-1.151182413,1.139999986,0.100000000,0.100000000,0.100000000,4.196000099,0.000000000,2.000000000
1501395830.618307590,1.241029143,-1.179806828,1.242085457,0.021810660,-0.036545217,1.521755815,-1.208277583,-1.140617967,1.129999995,0.100000000,0.100000000,0.100000000,4.109000206,1.000000000,2.000000000
1501395830.633762836,1.239678621,-1.180080295,1.241941094,0.021194978,-0.035674538,1.521614671,-1.208277583,-1.140617967,1.129999995,0.100000000,0.100000000,0.100000000,3.793999910,16.000000000,1.000000000
1501395830.649935961,1.239678621,-1.180080295,1.241941094,0.021194978,-0.035674538,1.521614671,-1.208277583,-1.140617967,1.129999995,0.100000000,0.100000000,0.100000000,4.046000004,17.000000000,1.000000000
1501395830.666201115,1.237980485,-1.180392146,1.241789341,0.020491708,-0.034597583,1.522034287,-1.209980845,-1.137302399,1.120000005,0.100000000,0.100000000,0.100000000,4.515999794,16.000000000,2.000000000
1501395830.682224512,1.237980485,-1.180392146,1.241789341,0.020491708,-0.034597583,1.522034287,-1.209980845,-1.137302399,1.120000005,0.100000000,0.100000000,0.100000000,4.289000034,17.000000000,2.000000000
1501395830.713743925,1.233982921,-1.181120634,1.241235614,0.019243898,-0.033090323,1.523634195,-1.209980845,-1.137302399,1.120000005,0.100000000,0.100000000,0.100000000,3.575000048,0.000000000,1.000000000
1501395830.745576382,1.231058717,-1.182379127,1.241176486,0.020655440,-0.031565558,1.523287892,-1.216682076,-1.134957671,1.120000005,0.100000000,0.100000000,0.100000000,4.212999821,0.000000000,2.000000000
1501395830.761789560,1.231058717,-1.182379127,1.241176486,0.020655440,-0.031565558,1.523287892,-1.216682076,-1.134957671,1.120000005,0.100000000,0.100000000,0.100000000,4.112999916,1.000000000,2.000000000
1501395830.777665138,1.228364944,-1.183836579,1.240695119,0.022154100,-0.030361116,1.522437572,-1.219509602,-1.127769470,1.120000005,0.100000000,0.100000000,0.100000000,3.789000034,16.000000000,1.000000000
1501395830.793856859,1.228364944,-1.183836579,1.240695119,0.022154100,-0.030361116,1.522437572,-1.219509602,-1.127769470,1.120000005,0.100000000,0.100000000,0.100000000,4.050000191,17.000000000,1.000000000
1501395830.809737921,1.225088716,-1.185210705,1.240049243,0.020326532,-0.028607680,1.523451924,-1.219509602,-1.127769470,1.120000005,0.100000000,0.100000000,0.100000000,4.515999794,16.000000000,2.000000000
1501395830.826070309,1.225088716,-1.185210705,1.240049243,0.020326532,-0.028607680,1.523451924,-1.219509602,-1.127769470,1.120000005,0.100000000,0.100000000,0.100000000,4.290999889,17.000000000,2.000000000
1501395830.857784748,1.222103477,-1.186794519,1.239236593,0.019173572,-0.029700749,1.524017572,-1.223835111,-1.130561233,1.120000005,0.100000000,0.100000000,0.100000000,3.584000111,0.000000000,1.000000000
1501395830.873802900,1.222103477,-1.186794519,1.239236593,0.019173572,-0.029700749,1.524017572,-1.223835111,-1.130561233,1.120000005,0.100000000,0.100000000,0.100000000,3.686000109,1.000000000,1.000000000
1501395830.889874935,1.222103477,-1.186794519,1.239236593,0.019173572,-0.029700749,1.524017572,-1.228856564,-1.125926137,1.129999995,0.100000000,0.100000000,0.100000000,4.216000080,0.000000000,2.000000000
1501395830.906059742,1.218437791,-1.189002872,1.238084078,0.015273215,-0.029883286,1.523917198,-1.228856564,-1.125926137,1.129999995,0.100000000,0.100000000,0.100000000,4.116000175,1.000000000,2.000000000
1501395830.922215462,1.218437791,-1.189002872,1.238084078,0.015273215,-0.029883286,1.523917198,-1.228856564,-1.125926137,1.129999995,0.100000000,0.100000000,0.100000000,3.789000034,16.000000000,1.000000000
1501395830.938315392,1.217619300,-1.189689875,1.237987876,0.015522334,-0.028861806,1.523323298,-1.228856564,-1.125926137,1.129999995,0.100000000,0.100000000,0.100000000,4.053999901,17.000000000,1.000000000
1501395830.953867674,1.217619300,-1.189689875,1.237987876,0.015522334,-0.028861806,1.523323298,-1.229509354,-1.122663975,1.129999995,0.100000000,0.100000000,0.100000000,4.508999825,16.000000000,2.000000000
1501395830.970144510,1.217619300,-1.189689875,1.237987876,0.015522334,-0.028861806,1.523323298,-1.229509354,-1.122663975,1.129999995,0.100000000,0.100000000,0.100000000,4.289999962,17.000000000,2.000000000
1501395831.001678944,1.213871956,-1.192014217,1.236692667,0.011411990,-0.029530598,1.524413586,-1.237408280,-1.115893722,1.129999995,0.100000000,0.100000000,0.100000000,3.591000080,0.000000000,1.000000000
1501395831.017816305,1.211792588,-1.193426490,1.235913277,0.009762950,-0.029599069,1.523303509,-1.237408280,-1.115893722,1.129999995,0.100000000,0.100000000,0.100000000,3.664000034,1.000000000,1.000000000
1501395831.033869267,1.210062385,-1.195224404,1.235166907,0.005514392,-0.028029289,1.522748828,-1.237408280,-1.115893722,1.129999995,0.100000000,0.100000000,0.100000000,4.199999809,0.000000000,2.000000000
1501395831.049800634,1.210062385,-1.195224404,1.235166907,0.005514392,-0.028029289,1.522748828,-1.239783764,-1.110142350,1.110000014,0.100000000,0.100000000,0.100000000,4.117000103,1.000000000,2.000000000
1501395831.066091537,1.208703041,-1.196292162,1.234449863,0.004650470,-0.026896019,1.522352934,-1.239783764,-1.110142350,1.110000014,0.100000000,0.100000000,0.100000000,3.775000095,16.000000000,1.000000000
1501395831.082084179,1.205775857,-1.198457479,1.233394265,0.002177436,-0.024875209,1.523156762,-1.239783764,-1.110142350,1.110000014,0.100000000,0.100000000,0.100000000,4.046000004,17.000000000,1.000000000
1501395831.098161459,1.205775857,-1.198457479,1.233394265,0.002177436,-0.024875209,1.523156762,-1.239783764,-1.110142350,1.110000014,0.100000000,0.100000000,0.100000000,4.510000229,16.000000000,2.000000000
1501395831.114028454,1.205775857,-1.198457479,1.233394265,0.002177436,-0.024875209,1.523156762,-1.239783764,-1.110142350,1.110000014,0.100000000,0.100000000,0.100000000,4.297999859,17.000000000,2.000000000
1501395831.145799637,1.203225732,-1.201164365,1.232004523,0.000436559,-0.026494328,1.520347595,-1.236901522,-1.109323859,1.110000014,0.100000000,0.100000000,0.100000000,3.598999977,0.000000000,1.000000000
1501395831.178273678,1.200103879,-1.203701854,1.230577469,-0.003642846,-0.027304376,1.519339681,-1.243344188,-1.102950573,1.120000005,0.100000000,0.100000000,0.100000000,4.210000038,0.000000000,2.000000000
1501395831.193806171,1.200103879,-1.203701854,1.230577469,-0.003642846,-0.027304376,1.519339681,-1.243344188,-1.102950573,1.120000005,0.100000000,0.100000000,0.100000000,4.120999813,1.000000000,2.000000000
