t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRspdrId, uwbRqstrId
1501656903.690734148,0.540889680,0.575000167,0.191262290,0.000062900,-0.000059820,0.000076001,0.004024232,-0.005989511,1.546075821,0.638736904,-0.560348988,0.140000001,0.010264827,0.009033115,-0.035006147,0.000000000,0.000000000,0.000000000,92.327995300,3.530999899,0.000000000,1.000000000,2.000000000
1501656903.690769672,0.540889680,0.575000167,0.191262290,0.000062900,-0.000059820,0.000076001,0.004024232,-0.005989511,1.546075821,0.638736904,-0.560348988,0.140000001,0.010264827,0.009033115,-0.035006147,0.000000000,0.000000000,0.000000000,92.327995300,3.603300095,0.000000000,0.000000000,3.000000000
1501656903.715818405,0.540904284,0.574993670,0.191281408,0.000082244,-0.000055506,0.000089538,0.003972110,-0.005968021,1.546041489,0.648146987,-0.552464366,0.170000002,0.010794441,0.009508551,-0.030142773,0.000000000,0.000000000,0.000000000,92.306617737,3.359600067,1.000000000,0.000000000,2.000000000
1501656903.715856791,0.540904284,0.574993670,0.191281408,0.000082244,-0.000055506,0.000089538,0.003972110,-0.005968021,1.546041489,0.648146987,-0.552464366,0.170000002,0.010794441,0.009508551,-0.030142773,0.000000000,0.000000000,0.000000000,92.306617737,3.936000109,1.000000000,1.000000000,3.000000000
1501656903.740889072,0.540886998,0.574997008,0.191271514,0.000101571,-0.000088531,0.000118656,0.003906904,-0.006006017,1.546048999,0.646958828,-0.554937661,0.179999992,0.011496557,0.009183167,-0.030439975,0.000000000,0.000000000,0.000000000,92.427070618,3.199599981,1.000000000,1.000000000,2.000000000
1501656903.741052628,0.540886998,0.574997008,0.191271514,0.000101571,-0.000088531,0.000118656,0.003906904,-0.006006017,1.546048999,0.646958828,-0.554937661,0.179999992,0.011496557,0.009183167,-0.030439975,0.000000000,0.000000000,0.000000000,92.427070618,3.980000019,1.000000000,0.000000000,3.000000000
1501656903.781874418,0.540902376,0.574968874,0.191275522,0.000104423,-0.000123342,0.000088861,0.003915056,-0.006074848,1.546065450,0.642922103,-0.559282124,0.219999999,0.009746282,0.010814250,-0.021290476,0.000000000,0.000000000,0.000000000,93.723716736,3.792999983,0.000000000,0.000000000,2.000000000
1501656903.781905413,0.540902376,0.574968874,0.191275522,0.000104423,-0.000123342,0.000088861,0.003915056,-0.006074848,1.546065450,0.642922103,-0.559282124,0.219999999,0.009746282,0.010814250,-0.021290476,0.000000000,0.000000000,0.000000000,93.723716736,3.587300062,0.000000000,1.000000000,3.000000000
1501656903.806647062,0.540902376,0.574968874,0.191275522,0.000104423,-0.000123342,0.000088861,0.003915056,-0.006074848,1.546065450,0.643200099,-0.558970690,0.140000001,0.010292344,0.011076805,-0.023397585,0.000000000,0.000000000,0.000000000,93.615989685,3.535000086,0.000000000,1.000000000,2.000000000
1501656903.806857824,0.540902376,0.574968874,0.191275522,0.000104423,-0.000123342,0.000088861,0.003915056,-0.006074848,1.546065450,0.643200099,-0.558970690,0.140000001,0.010292344,0.011076805,-0.023397585,0.000000000,0.000000000,0.000000000,93.615989685,3.642299891,0.000000000,0.000000000,3.000000000
