t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, uwbD, uwbAnt, uwbRspdX, uwbRspdY, uwbRspdZ, imuQx, imuQy, imuQz, imuQw, g2oX, g2oY, g2oZ, lidarZ
1499672060.224478960,-1.015560031,-1.873756766,0.222759441,-0.005129037,-0.002896613,1.589315295,2.221600056,2.000000000,0.000000000,0.000000000,1.514000000,-0.001424493,0.002577813,0.009262999,0.999952692,-1.848676473,0.989622770,0.190789323,0.190000004
1499672060.240123987,-1.015560031,-1.873756766,0.222759441,-0.005129037,-0.002896613,1.589315295,2.696300030,3.000000000,0.000000000,0.000000000,1.514000000,-0.001424493,0.002577813,0.009262999,0.999952692,-1.847067809,0.988385592,0.192158935,0.190000004
1499672060.256012917,-1.015560031,-1.873756766,0.222759441,-0.005129037,-0.002896613,1.589315295,2.898000002,4.000000000,0.000000000,0.000000000,1.514000000,-0.001424493,0.002577813,0.009262999,0.999952692,-1.846405106,0.987861901,0.192811208,0.179999983
1499672060.272076368,-1.015608668,-1.873819828,0.222782224,-0.005041441,-0.002778914,1.589835644,2.476000071,1.000000000,0.000000000,0.000000000,1.514000000,-0.001365393,0.002533828,0.009523003,0.999950571,-1.847290574,0.988124435,0.192308822,0.179999983
1499672060.288027525,-1.015608668,-1.873819828,0.222782224,-0.005041441,-0.002778914,1.589835644,2.221600056,2.000000000,0.000000000,0.000000000,1.514000000,-0.001365393,0.002533828,0.009523003,0.999950571,-1.849805285,0.989598024,0.180325259,0.179999983
1499672060.304090738,-1.015608549,-1.873829126,0.222771600,-0.005207803,-0.002758878,1.589846134,2.694299936,3.000000000,0.000000000,0.000000000,1.514000000,-0.001354570,0.002616916,0.009528317,0.999950248,-1.849403550,0.988999101,0.182665247,0.190000004
1499672060.320019722,-1.015611172,-1.873834252,0.222786635,-0.005121735,-0.002911450,1.589893579,2.894999981,4.000000000,0.000000000,0.000000000,1.514000000,-0.001431201,0.002574645,0.009552139,0.999949993,-1.844911783,0.987694374,0.187360021,0.190000004
1499672060.336411238,-1.015611172,-1.873834252,0.222786635,-0.005121735,-0.002911450,1.589893579,2.486000061,1.000000000,0.000000000,0.000000000,1.514000000,-0.001431201,0.002574645,0.009552139,0.999949993,-1.844320124,0.987443475,0.188154062,0.190000004
1499672060.352249861,-1.015583515,-1.873787403,0.222753435,-0.005212360,-0.002863176,1.589636445,2.250600100,2.000000000,0.000000000,0.000000000,1.514000000,-0.001406969,0.002619544,0.009423594,0.999951199,-1.848320797,0.989812143,0.185920133,0.190000004
1499672060.368290663,-1.015583515,-1.873787403,0.222753435,-0.005212360,-0.002863176,1.589636445,2.688299894,3.000000000,0.000000000,0.000000000,1.514000000,-0.001406969,0.002619544,0.009423594,0.999951199,-1.849315850,0.990522773,0.185233578,0.190000004
1499672060.383958101,-1.015583515,-1.873787403,0.222753435,-0.005212360,-0.002863176,1.589636445,2.887000084,4.000000000,0.000000000,0.000000000,1.514000000,-0.001406969,0.002619544,0.009423594,0.999951199,-1.850115178,0.991087574,0.184753429,0.190000004
1499672060.400028706,-1.015563369,-1.873774409,0.222775310,-0.005255462,-0.003016936,1.589261055,2.444999933,1.000000000,0.000000000,0.000000000,1.514000000,-0.001484138,0.002641540,0.009236146,0.999952746,-1.849372619,0.991763243,0.185470566,0.190000004
