t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, uwbD, uwbAnt, uwbRspdX, uwbRspdY, uwbRspdZ, imuQx, imuQy, imuQz, imuQw
1499672093.712359428,0.225914806,-1.982863069,1.150060654,-0.112653196,0.041065097,1.761121511,2.390300035,3.000000000,0.000000000,0.000000000,1.514000000,0.025753939,0.054082539,0.093697725,0.993797102
1499672093.728440762,0.254503250,-1.976167440,1.148699045,-0.114271872,0.028781129,1.760131240,2.374000072,4.000000000,0.000000000,0.000000000,1.514000000,0.019699599,0.055485259,0.093544028,0.993872671
1499672093.744208336,0.283350348,-1.969044566,1.147360086,-0.115399182,0.017636234,1.759329915,1.855000019,1.000000000,0.000000000,0.000000000,1.514000000,0.014192124,0.056580682,0.093460723,0.993912658
1499672093.760255098,0.283350348,-1.969044566,1.147360086,-0.115399182,0.017636234,1.759329915,1.863600016,2.000000000,0.000000000,0.000000000,1.514000000,0.014192124,0.056580682,0.093460723,0.993912658
1499672093.776355982,0.283350348,-1.969044566,1.147360086,-0.115399182,0.017636234,1.759329915,2.386300087,3.000000000,0.000000000,0.000000000,1.514000000,0.014192124,0.056580682,0.093460723,0.993912658
1499672093.792862177,0.397389740,-1.937081337,1.142584562,-0.118050173,-0.023300596,1.756135106,2.349999905,4.000000000,0.000000000,0.000000000,1.514000000,0.014192124,0.056580682,0.093460723,0.993912658
1499672093.808504820,0.397389740,-1.937081337,1.142584562,-0.118050173,-0.023300596,1.756135106,1.837000012,1.000000000,0.000000000,0.000000000,1.514000000,-0.006121394,0.059809898,0.093053695,0.993844234
1499672093.824228764,0.425781846,-1.927665114,1.141917467,-0.116967924,-0.033535764,1.755030632,1.881600022,2.000000000,0.000000000,0.000000000,1.514000000,-0.011291522,0.059734344,0.092792682,0.993827846
1499672093.840336084,0.425781846,-1.927665114,1.141917467,-0.116967924,-0.033535764,1.755030632,2.377300024,3.000000000,0.000000000,0.000000000,1.514000000,-0.011291522,0.059734344,0.092792682,0.993827846
1499672093.856302500,0.425781846,-1.927665114,1.141917467,-0.116967924,-0.033535764,1.755030632,2.329999924,4.000000000,0.000000000,0.000000000,1.514000000,-0.011291522,0.059734344,0.092792682,0.993827846
1499672093.872396946,0.453265011,-1.918068171,1.140956521,-0.114919350,-0.045076534,1.755796432,1.819000006,1.000000000,0.000000000,0.000000000,1.514000000,-0.017099803,0.059246238,0.093481018,0.993709649
1499672093.888250828,0.453265011,-1.918068171,1.140956521,-0.114919350,-0.045076534,1.755796432,1.871600032,2.000000000,0.000000000,0.000000000,1.514000000,-0.017099803,0.059246238,0.093481018,0.993709649
1499672093.904548407,0.480692238,-1.908304572,1.139883757,-0.113774471,-0.056676071,1.754791975,2.393300056,3.000000000,0.000000000,0.000000000,1.514000000,-0.022947573,0.059192193,0.093286855,0.993613199
1499672093.920189381,0.561164260,-1.876277804,1.138042808,-0.105203576,-0.087871201,1.753693700,2.313999891,4.000000000,0.000000000,0.000000000,1.514000000,-0.038880631,0.056312726,0.093406584,0.993273589
1499672093.936322689,0.561164260,-1.876277804,1.138042808,-0.105203576,-0.087871201,1.753693700,1.817000031,1.000000000,0.000000000,0.000000000,1.514000000,-0.038880631,0.056312726,0.093406584,0.993273589
1499672093.952378273,0.561164260,-1.876277804,1.138042808,-0.105203576,-0.087871201,1.753693700,1.870599985,2.000000000,0.000000000,0.000000000,1.514000000,-0.038880631,0.056312726,0.093406584,0.993273589
1499672093.968498945,0.625728488,-1.846855283,1.136378646,-0.103040554,-0.107698441,1.753153205,2.374300003,3.000000000,0.000000000,0.000000000,1.514000000,-0.045594635,0.055799933,0.093377378,0.993019739
1499672093.984247446,0.625728488,-1.846855283,1.136378646,-0.103040554,-0.107698441,1.753153205,2.269999981,4.000000000,0.000000000,0.000000000,1.514000000,-0.048846344,0.056103453,0.093559780,0.992830805
1499672094.001281977,0.688100159,-1.815156698,1.134820700,-0.101897679,-0.122477435,1.751802087,1.769999981,1.000000000,0.000000000,0.000000000,1.514000000,-0.056276784,0.056147389,0.093196922,0.992469013
1499672094.016620398,0.688100159,-1.815156698,1.134820700,-0.101897679,-0.122477435,1.751802087,1.863600016,2.000000000,0.000000000,0.000000000,1.514000000,-0.056276784,0.056147389,0.093196922,0.992469013
1499672094.032276392,0.688100159,-1.815156698,1.134820700,-0.101897679,-0.122477435,1.751802087,2.363300085,3.000000000,0.000000000,0.000000000,1.514000000,-0.056276784,0.056147389,0.093196922,0.992469013
1499672094.048334360,0.712131917,-1.801497102,1.134973645,-0.100576587,-0.125544831,1.751354575,2.242000103,4.000000000,0.000000000,0.000000000,1.514000000,-0.057873770,0.055612273,0.093005691,0.992425254
1499672094.064212561,0.712131917,-1.801497102,1.134973645,-0.100576587,-0.125544831,1.751354575,1.741999984,1.000000000,0.000000000,0.000000000,1.514000000,-0.057873770,0.055612273,0.093005691,0.992425254
1499672094.096889973,0.712131917,-1.801497102,1.134973645,-0.100576587,-0.125544831,1.751354575,2.355299950,3.000000000,0.000000000,0.000000000,1.514000000,-0.057873770,0.055612273,0.093005691,0.992425254
1499672094.112423420,0.712131917,-1.801497102,1.134973645,-0.100576587,-0.125544831,1.751354575,2.217999935,4.000000000,0.000000000,0.000000000,1.514000000,-0.057873770,0.055612273,0.093005691,0.992425254
1499672094.128223896,0.814915240,-1.737521172,1.135332823,-0.093453795,-0.122200504,1.748873472,1.710000038,1.000000000,0.000000000,0.000000000,1.514000000,-0.056608231,0.051861830,0.091499065,0.992841243
1499672094.144441843,0.836582780,-1.722519279,1.135950089,-0.089641884,-0.117926508,1.748373032,1.858600020,2.000000000,0.000000000,0.000000000,1.514000000,-0.054671904,0.049771982,0.091058723,0.993097240
1499672094.160405159,0.836582780,-1.722519279,1.135950089,-0.089641884,-0.117926508,1.748373032,2.350300074,3.000000000,0.000000000,0.000000000,1.514000000,-0.054671904,0.049771982,0.091058723,0.993097240
1499672094.177953005,0.868017614,-1.699320912,1.137099385,-0.083163463,-0.109699748,1.749668717,2.187000036,4.000000000,0.000000000,0.000000000,1.514000000,-0.050848764,0.046233680,0.091375445,0.993442221
1499672094.192532539,0.878253460,-1.691489816,1.137668252,-0.081016876,-0.106637940,1.749351978,1.697999954,1.000000000,0.000000000,0.000000000,1.514000000,-0.050848764,0.046233680,0.091375445,0.993442221
1499672094.208326578,0.878253460,-1.691489816,1.137668252,-0.081016876,-0.106637940,1.749351978,1.861600041,2.000000000,0.000000000,0.000000000,1.514000000,-0.049432329,0.045026483,0.091109216,0.993593585
1499672094.224547625,0.937604070,-1.643742800,1.140307903,-0.068369441,-0.085089356,1.750404000,2.342299938,3.000000000,0.000000000,0.000000000,1.514000000,-0.039273282,0.037821696,0.090997476,0.994357319
1499672094.240259647,0.937604070,-1.643742800,1.140307903,-0.068369441,-0.085089356,1.750404000,2.153000116,4.000000000,0.000000000,0.000000000,1.514000000,-0.039273282,0.037821696,0.090997476,0.994357319
1499672094.256959677,0.937604070,-1.643742800,1.140307903,-0.068369441,-0.085089356,1.750404000,1.661000013,1.000000000,0.000000000,0.000000000,1.514000000,-0.039273282,0.037821696,0.090997476,0.994357319
1499672094.272395372,0.975408792,-1.610531688,1.142049074,-0.061567843,-0.068941519,1.750793576,1.861600041,2.000000000,0.000000000,0.000000000,1.514000000,-0.031543499,0.033732335,0.090837707,0.994794218
1499672094.288216352,0.975408792,-1.610531688,1.142049074,-0.061567843,-0.068941519,1.750793576,2.253299952,3.000000000,0.000000000,0.000000000,1.514000000,-0.031543499,0.033732335,0.090837707,0.994794218
1499672094.304312944,0.975408792,-1.610531688,1.142049074,-0.061567843,-0.068941519,1.750793576,2.118999958,4.000000000,0.000000000,0.000000000,1.514000000,-0.031543499,0.033732335,0.090837707,0.994794218
1499672094.320525408,0.975408792,-1.610531688,1.142049074,-0.061567843,-0.068941519,1.750793576,1.648000002,1.000000000,0.000000000,0.000000000,1.514000000,-0.031543499,0.033732335,0.090837707,0.994794218
1499672094.336484194,0.975408792,-1.610531688,1.142049074,-0.061567843,-0.068941519,1.750793576,1.783599973,2.000000000,0.000000000,0.000000000,1.514000000,-0.031543499,0.033732335,0.090837707,0.994794218
1499672094.352097988,1.029926658,-1.559168816,1.144419551,-0.055808980,-0.047383450,1.751083851,2.279299974,3.000000000,0.000000000,0.000000000,1.514000000,-0.021073161,0.029911530,0.090619728,0.995213282
1499672094.368397236,1.029926658,-1.559168816,1.144419551,-0.055808980,-0.047383450,1.751083851,2.101999998,4.000000000,0.000000000,0.000000000,1.514000000,-0.021073161,0.029911530,0.090619728,0.995213282
1499672094.384307623,1.029926658,-1.559168816,1.144419551,-0.055808980,-0.047383450,1.751083851,1.623999953,1.000000000,0.000000000,0.000000000,1.514000000,-0.021073161,0.029911530,0.090619728,0.995213282
1499672094.400305271,1.080332756,-1.506347656,1.146330118,-0.050439950,-0.031032246,1.748645663,1.813599944,2.000000000,0.000000000,0.000000000,1.514000000,-0.013210065,0.026492093,0.089158282,0.995577389
1499672094.416327477,1.080332756,-1.506347656,1.146330118,-0.050439950,-0.031032246,1.748645663,2.299299955,3.000000000,0.000000000,0.000000000,1.514000000,-0.013210065,0.026492093,0.089158282,0.995577389
1499672094.432297230,1.080332756,-1.506347656,1.146330118,-0.050439950,-0.031032246,1.748645663,2.061000109,4.000000000,0.000000000,0.000000000,1.514000000,-0.013210065,0.026492093,0.089158282,0.995577389
1499672094.448227882,1.080332756,-1.506347656,1.146330118,-0.050439950,-0.031032246,1.748645663,1.590999961,1.000000000,0.000000000,0.000000000,1.514000000,-0.013210065,0.026492093,0.089158282,0.995577389
1499672094.464307547,1.080332756,-1.506347656,1.146330118,-0.050439950,-0.031032246,1.748645663,1.849599957,2.000000000,0.000000000,0.000000000,1.514000000,-0.013210065,0.026492093,0.089158282,0.995577389
1499672094.480291605,1.121626139,-1.461762071,1.146800160,-0.050367739,-0.024616063,1.750552177,2.251300097,3.000000000,0.000000000,0.000000000,1.514000000,-0.009994138,0.026182023,0.090030395,0.995544643
1499672094.496447086,1.137587667,-1.444256425,1.146340489,-0.050138928,-0.024915736,1.750484943,2.046000004,4.000000000,0.000000000,0.000000000,1.514000000,-0.010154492,0.026081183,0.089999374,0.995548486
1499672094.512311697,1.137587667,-1.444256425,1.146340489,-0.050138928,-0.024915736,1.750484943,1.565999985,1.000000000,0.000000000,0.000000000,1.514000000,-0.010154492,0.026081183,0.089999374,0.995548486
1499672094.528371096,1.161479831,-1.416586041,1.146479845,-0.051063314,-0.022417087,1.750854731,1.809599996,2.000000000,0.000000000,0.000000000,1.514000000,-0.008864180,0.026431281,0.090157685,0.995537220
1499672094.544216394,1.161479831,-1.416586041,1.146479845,-0.051063314,-0.022417087,1.750854731,2.211299896,3.000000000,0.000000000,0.000000000,1.514000000,-0.008864180,0.026431281,0.090157685,0.995537220
1499672094.560277462,1.161479831,-1.416586041,1.146479845,-0.051063314,-0.022417087,1.750854731,2.019999981,4.000000000,0.000000000,0.000000000,1.514000000,-0.008864180,0.026431281,0.090157685,0.995537220
1499672094.576356649,1.161479831,-1.416586041,1.146479845,-0.051063314,-0.022417087,1.750854731,1.554000020,1.000000000,0.000000000,0.000000000,1.514000000,-0.008864180,0.026431281,0.090157685,0.995537220
1499672094.594169617,1.238420486,-1.323247790,1.146557927,-0.055422522,-0.018918645,1.752199411,1.851600051,2.000000000,0.000000000,0.000000000,1.514000000,-0.008864180,0.026431281,0.090157685,0.995537220
1499672094.608081341,1.238420486,-1.323247790,1.146557927,-0.055422522,-0.018918645,1.752199411,2.186300039,3.000000000,0.000000000,0.000000000,1.514000000,-0.006907107,0.028449043,0.090799432,0.995438806
1499672094.624327183,1.253441691,-1.303737879,1.146741152,-0.056163836,-0.018545132,1.753375292,1.996999979,4.000000000,0.000000000,0.000000000,1.514000000,-0.006670603,0.028805076,0.091382157,0.995376844
1499672094.640211821,1.253441691,-1.303737879,1.146741152,-0.056163836,-0.018545132,1.753375292,1.537999988,1.000000000,0.000000000,0.000000000,1.514000000,-0.006670603,0.028805076,0.091382157,0.995376844
1499672094.656041145,1.253441691,-1.303737879,1.146741152,-0.056163836,-0.018545132,1.753375292,1.853600025,2.000000000,0.000000000,0.000000000,1.514000000,-0.006670603,0.028805076,0.091382157,0.995376844
1499672094.672250032,1.283082724,-1.265302181,1.146686077,-0.058769520,-0.018044580,1.753286242,2.249300003,3.000000000,0.000000000,0.000000000,1.514000000,-0.006303759,0.030078850,0.091339338,0.995345450
1499672094.688312769,1.283082724,-1.265302181,1.146686077,-0.058769520,-0.018044580,1.753286242,1.965999961,4.000000000,0.000000000,0.000000000,1.514000000,-0.006303759,0.030078850,0.091339338,0.995345450
1499672094.704136372,1.312677145,-1.226071715,1.146779537,-0.062172074,-0.018462012,1.755172968,1.511999965,1.000000000,0.000000000,0.000000000,1.514000000,-0.006326107,0.031797093,0.092295066,0.995203714
1499672094.720257998,1.326942921,-1.206455708,1.146897674,-0.063367449,-0.018578278,1.754880428,1.847599983,2.000000000,0.000000000,0.000000000,1.514000000,-0.006333538,0.032396317,0.092155084,0.995197432
1499672094.736256599,1.326942921,-1.206455708,1.146897674,-0.063367449,-0.018578278,1.754880428,2.195300102,3.000000000,0.000000000,0.000000000,1.514000000,-0.006333538,0.032396317,0.092155084,0.995197432
1499672094.752346992,1.326942921,-1.206455708,1.146897674,-0.063367449,-0.018578278,1.754880428,1.935999990,4.000000000,0.000000000,0.000000000,1.514000000,-0.006333538,0.032396317,0.092155084,0.995197432
1499672094.769368172,1.355307698,-1.165934682,1.147059560,-0.068083845,-0.020845652,1.755824208,1.503000021,1.000000000,0.000000000,0.000000000,1.514000000,-0.007227969,0.034850266,0.092676742,0.995059950
1499672094.784358501,1.355307698,-1.165934682,1.147059560,-0.068083845,-0.020845652,1.755824208,1.870599985,2.000000000,0.000000000,0.000000000,1.514000000,-0.007227969,0.034850266,0.092676742,0.995059950
1499672094.800037861,1.355307698,-1.165934682,1.147059560,-0.068083845,-0.020845652,1.755824208,2.138299942,3.000000000,0.000000000,0.000000000,1.514000000,-0.007227969,0.034850266,0.092676742,0.995059950
1499672094.816787004,1.355307698,-1.165934682,1.147059560,-0.068083845,-0.020845652,1.755824208,1.914000034,4.000000000,0.000000000,0.000000000,1.514000000,-0.007227969,0.034850266,0.092676742,0.995059950
1499672094.832322598,1.403564811,-1.093183875,1.147210360,-0.078189187,-0.030679978,1.758877397,1.496999979,1.000000000,0.000000000,0.000000000,1.514000000,-0.011590248,0.040346659,0.094416096,0.994647432
1499672094.848317146,1.403564811,-1.093183875,1.147210360,-0.078189187,-0.030679978,1.758877397,1.873600006,2.000000000,0.000000000,0.000000000,1.514000000,-0.011590248,0.040346659,0.094416096,0.994647432
1499672094.864280224,1.403564811,-1.093183875,1.147210360,-0.078189187,-0.030679978,1.758877397,2.151299953,3.000000000,0.000000000,0.000000000,1.514000000,-0.011590248,0.040346659,0.094416096,0.994647432
1499672094.880414724,1.416904211,-1.072275281,1.147101164,-0.080457896,-0.034270968,1.759334683,1.886000037,4.000000000,0.000000000,0.000000000,1.514000000,-0.013259607,0.041645220,0.094725731,0.994543555
1499672094.896334171,1.442636132,-1.028988600,1.147228599,-0.085380912,-0.042528339,1.760480285,1.514999986,1.000000000,0.000000000,0.000000000,1.514000000,-0.017107086,0.044487818,0.095495562,0.994288091
1499672094.912481546,1.442636132,-1.028988600,1.147228599,-0.085380912,-0.042528339,1.760480285,1.887599945,2.000000000,0.000000000,0.000000000,1.514000000,-0.017107086,0.044487818,0.095495562,0.994288091
1499672094.927959204,1.468028665,-0.985442042,1.147359848,-0.086869001,-0.052918881,1.761824846,2.142299891,3.000000000,0.000000000,0.000000000,1.514000000,-0.022171373,0.045728537,0.096389269,0.994045455
1499672094.944456577,1.468028665,-0.985442042,1.147359848,-0.086869001,-0.052918881,1.761824846,1.858999968,4.000000000,0.000000000,0.000000000,1.514000000,-0.022171373,0.045728537,0.096389269,0.994045455
1499672094.960583925,1.468028665,-0.985442042,1.147359848,-0.086869001,-0.052918881,1.761824846,1.490000010,1.000000000,0.000000000,0.000000000,1.514000000,-0.022171373,0.045728537,0.096389269,0.994045455
1499672094.976538658,1.492280841,-0.940993130,1.147730350,-0.086514786,-0.061645698,1.762421966,1.922600031,2.000000000,0.000000000,0.000000000,1.514000000,-0.026512907,0.045970604,0.096857997,0.993882514
1499672094.992588282,1.504173279,-0.918377399,1.147954464,-0.085629761,-0.065902904,1.763197660,2.163300037,3.000000000,0.000000000,0.000000000,1.514000000,-0.026512907,0.045970604,0.096857997,0.993882514
1499672095.008280039,1.504173279,-0.918377399,1.147954464,-0.085629761,-0.065902904,1.763197660,1.830000043,4.000000000,0.000000000,0.000000000,1.514000000,-0.028654121,0.045742360,0.097315857,0.993788759
1499672095.024158716,1.515692830,-0.895660460,1.148070931,-0.084849581,-0.069229051,1.763570786,1.478999972,1.000000000,0.000000000,0.000000000,1.514000000,-0.030336775,0.045517490,0.097554848,0.993725811
1499672095.040466070,1.515692830,-0.895660460,1.148070931,-0.084849581,-0.069229051,1.763570786,1.867599964,2.000000000,0.000000000,0.000000000,1.514000000,-0.030336775,0.045517490,0.097554848,0.993725811
1499672095.056196451,1.537870765,-0.849532247,1.148674250,-0.082499340,-0.075460598,1.763908386,2.159300089,3.000000000,0.000000000,0.000000000,1.514000000,-0.033540947,0.044650153,0.097803819,0.993637741
1499672095.072294950,1.548579812,-0.826108932,1.148967028,-0.080442667,-0.078491598,1.764490962,1.809000015,4.000000000,0.000000000,0.000000000,1.514000000,-0.035135081,0.043782111,0.098113688,0.993590582
1499672095.088317633,1.548579812,-0.826108932,1.148967028,-0.080442667,-0.078491598,1.764490962,1.473999977,1.000000000,0.000000000,0.000000000,1.514000000,-0.035135081,0.043782111,0.098113688,0.993590582
1499672095.104307890,1.559268117,-0.802704990,1.149475098,-0.077698871,-0.080435254,1.764769197,1.920600057,2.000000000,0.000000000,0.000000000,1.514000000,-0.036229663,0.042516343,0.098237423,0.993594086
1499672095.120343685,1.559268117,-0.802704990,1.149475098,-0.077698871,-0.080435254,1.764769197,2.151299953,3.000000000,0.000000000,0.000000000,1.514000000,-0.036229663,0.042516343,0.098237423,0.993594086
1499672095.136042833,1.559268117,-0.802704990,1.149475098,-0.077698871,-0.080435254,1.764769197,1.753999949,4.000000000,0.000000000,0.000000000,1.514000000,-0.036229663,0.042516343,0.098237423,0.993594086
1499672095.152557373,1.579229236,-0.755115628,1.150302410,-0.070675582,-0.083417960,1.766561747,1.463000059,1.000000000,0.000000000,0.000000000,1.514000000,-0.038021673,0.039203087,0.099046656,0.993583015
1499672095.168961763,1.602728128,-0.694991112,1.152198434,-0.058071095,-0.080084622,1.767369747,1.929600000,2.000000000,0.000000000,0.000000000,1.514000000,-0.036975083,0.032794786,0.099165150,0.993842856
1499672095.184084892,1.602728128,-0.694991112,1.152198434,-0.058071095,-0.080084622,1.767369747,2.096299887,3.000000000,0.000000000,0.000000000,1.514000000,-0.036975083,0.032794786,0.099165150,0.993842856
1499672095.200863361,1.611810803,-0.670924842,1.152899861,-0.053188961,-0.078407384,1.768155336,1.758999944,4.000000000,0.000000000,0.000000000,1.514000000,-0.036371436,0.030301618,0.099446026,0.993916151
1499672095.216377258,1.611810803,-0.670924842,1.152899861,-0.053188961,-0.078407384,1.768155336,1.465999961,1.000000000,0.000000000,0.000000000,1.514000000,-0.036371436,0.030301618,0.099446026,0.993916151
1499672095.232524157,1.611810803,-0.670924842,1.152899861,-0.053188961,-0.078407384,1.768155336,1.925600052,2.000000000,0.000000000,0.000000000,1.514000000,-0.036371436,0.030301618,0.099446026,0.993916151
1499672095.247970819,1.633215308,-0.610328734,1.155505538,-0.034991566,-0.069876663,1.768562078,2.096299887,3.000000000,0.000000000,0.000000000,1.514000000,-0.033029193,0.020846749,0.099254567,0.994295171
1499672095.264315367,1.633215308,-0.610328734,1.155505538,-0.034991566,-0.069876663,1.768562078,1.733999968,4.000000000,0.000000000,0.000000000,1.514000000,-0.033029193,0.020846749,0.099254567,0.994295171
1499672095.280520678,1.641198277,-0.586017609,1.156479001,-0.027921401,-0.066639476,1.768900990,1.462000012,1.000000000,0.000000000,0.000000000,1.514000000,-0.031767280,0.017178180,0.099288681,0.994403074
1499672095.312107325,1.652739525,-0.549659610,1.157816768,-0.017177757,-0.061499763,1.770171762,2.117300034,3.000000000,0.000000000,0.000000000,1.514000000,-0.029736893,0.011601807,0.099734694,0.994501942
1499672095.328460932,1.652739525,-0.549659610,1.157816768,-0.017177757,-0.061499763,1.770171762,1.726999998,4.000000000,0.000000000,0.000000000,1.514000000,-0.029736893,0.011601807,0.099734694,0.994501942
1499672095.344485998,1.667057753,-0.501138866,1.159539342,-0.003998843,-0.055400472,1.770625710,1.473999977,1.000000000,0.000000000,0.000000000,1.514000000,-0.027359142,0.004751384,0.099765159,0.994623420
1499672095.360276461,1.667057753,-0.501138866,1.159539342,-0.003998843,-0.055400472,1.770625710,1.975600004,2.000000000,0.000000000,0.000000000,1.514000000,-0.027359142,0.004751384,0.099765159,0.994623420
1499672095.376610041,1.667057753,-0.501138866,1.159539342,-0.003998843,-0.055400472,1.770625710,2.163300037,3.000000000,0.000000000,0.000000000,1.514000000,-0.027359142,0.004751384,0.099765159,0.994623420
1499672095.393750668,1.686841130,-0.428638577,1.161804438,0.011809767,-0.049445827,1.770513415,1.697000027,4.000000000,0.000000000,0.000000000,1.514000000,-0.025185307,-0.003409238,0.099515237,0.994711437
1499672095.408572912,1.686841130,-0.428638577,1.161804438,0.011809767,-0.049445827,1.770513415,1.465999961,1.000000000,0.000000000,0.000000000,1.514000000,-0.025185307,-0.003409238,0.099515237,0.994711437
1499672095.424534321,1.686841130,-0.428638577,1.161804438,0.011809767,-0.049445827,1.770513415,1.915599942,2.000000000,0.000000000,0.000000000,1.514000000,-0.025185307,-0.003409238,0.099515237,0.994711437
1499672095.440395832,1.686841130,-0.428638577,1.161804438,0.011809767,-0.049445827,1.770513415,2.148299932,3.000000000,0.000000000,0.000000000,1.514000000,-0.025185307,-0.003409238,0.099515237,0.994711437
1499672095.456340313,1.698614001,-0.380563885,1.162404418,0.016912661,-0.046249326,1.770728469,1.679999948,4.000000000,0.000000000,0.000000000,1.514000000,-0.023850045,-0.006104218,0.099574842,0.994725450
1499672095.472357750,1.698614001,-0.380563885,1.162404418,0.016912661,-0.046249326,1.770728469,1.473999977,1.000000000,0.000000000,0.000000000,1.514000000,-0.023850045,-0.006104218,0.099574842,0.994725450
1499672095.488650799,1.698614001,-0.380563885,1.162404418,0.016912661,-0.046249326,1.770728469,1.939599991,2.000000000,0.000000000,0.000000000,1.514000000,-0.023850045,-0.006104218,0.099574842,0.994725450
1499672095.504342794,1.706652164,-0.344680518,1.162554145,0.018054061,-0.043558922,1.770606041,2.154299974,3.000000000,0.000000000,0.000000000,1.514000000,-0.022568384,-0.006807770,0.099515421,0.994756740
1499672095.520658255,1.714893937,-0.309019715,1.162690997,0.017615790,-0.041476976,1.770616055,1.672000051,4.000000000,0.000000000,0.000000000,1.514000000,-0.021511121,-0.006693668,0.099536664,0.994778804
1499672095.536402225,1.714893937,-0.309019715,1.162690997,0.017615790,-0.041476976,1.770616055,1.483000040,1.000000000,0.000000000,0.000000000,1.514000000,-0.021511121,-0.006693668,0.099536664,0.994778804
1499672095.552742958,1.720167875,-0.285427094,1.162746787,0.017442780,-0.039030034,1.770447016,1.954599977,2.000000000,0.000000000,0.000000000,1.514000000,-0.020284886,-0.006731546,0.099467531,0.994811196
1499672095.568516970,1.730092287,-0.238988742,1.162783384,0.017459271,-0.035036445,1.769838572,2.146300077,3.000000000,0.000000000,0.000000000,1.514000000,-0.018297190,-0.006944596,0.099185708,0.994876496
1499672095.584595680,1.730092287,-0.238988742,1.162783384,0.017459271,-0.035036445,1.769838572,1.672000051,4.000000000,0.000000000,0.000000000,1.514000000,-0.018297190,-0.006944596,0.099185708,0.994876496
1499672095.600343943,1.734753370,-0.215926334,1.162710428,0.017891139,-0.032532733,1.769730449,1.480000019,1.000000000,0.000000000,0.000000000,1.514000000,-0.017072798,-0.007284892,0.099141179,0.994900200
1499672095.616642475,1.734753370,-0.215926334,1.162710428,0.017891139,-0.032532733,1.769730449,2.014600039,2.000000000,0.000000000,0.000000000,1.514000000,-0.017072798,-0.007284892,0.099141179,0.994900200
1499672095.632287502,1.734753370,-0.215926334,1.162710428,0.017891139,-0.032532733,1.769730449,2.138299942,3.000000000,0.000000000,0.000000000,1.514000000,-0.017072798,-0.007284892,0.099141179,0.994900200
1499672095.648271322,1.734753370,-0.215926334,1.162710428,0.017891139,-0.032532733,1.769730449,1.659999967,4.000000000,0.000000000,0.000000000,1.514000000,-0.017072798,-0.007284892,0.099141179,0.994900200
1499672095.664184093,1.734753370,-0.215926334,1.162710428,0.017891139,-0.032532733,1.769730449,1.506000042,1.000000000,0.000000000,0.000000000,1.514000000,-0.017072798,-0.007284892,0.099141179,0.994900200
1499672095.680377483,1.734753370,-0.215926334,1.162710428,0.017891139,-0.032532733,1.769730449,2.017600060,2.000000000,0.000000000,0.000000000,1.514000000,-0.017072798,-0.007284892,0.099141179,0.994900200
1499672095.696463823,1.734753370,-0.215926334,1.162710428,0.017891139,-0.032532733,1.769730449,2.124300003,3.000000000,0.000000000,0.000000000,1.514000000,-0.017072798,-0.007284892,0.099141179,0.994900200
1499672095.712675571,1.734753370,-0.215926334,1.162710428,0.017891139,-0.032532733,1.769730449,1.639999986,4.000000000,0.000000000,0.000000000,1.514000000,-0.017072798,-0.007284892,0.099141179,0.994900200
1499672095.728205204,1.761675954,-0.071419708,1.162864566,0.028030153,-0.021451384,1.767386198,1.519999981,1.000000000,0.000000000,0.000000000,1.514000000,-0.012047934,-0.012893706,0.097971831,0.995032708
1499672095.744169950,1.761675954,-0.071419708,1.162864566,0.028030153,-0.021451384,1.767386198,2.037600040,2.000000000,0.000000000,0.000000000,1.514000000,-0.012047934,-0.012893706,0.097971831,0.995032708
1499672095.760458708,1.761675954,-0.071419708,1.162864566,0.028030153,-0.021451384,1.767386198,2.185300112,3.000000000,0.000000000,0.000000000,1.514000000,-0.012047934,-0.012893706,0.097971831,0.995032708
1499672095.776705265,1.773962498,0.003281083,1.162882566,0.031351112,-0.018977506,1.766713381,1.638000011,4.000000000,0.000000000,0.000000000,1.514000000,-0.010974929,-0.014671173,0.097637495,0.995053373
1499672095.792612076,1.775549531,0.013744414,1.162718058,0.031183124,-0.018620612,1.766327739,1.546000004,1.000000000,0.000000000,0.000000000,1.514000000,-0.010786352,-0.014607151,0.097449483,0.995074797
1499672095.808241606,1.775549531,0.013744414,1.162718058,0.031183124,-0.018620612,1.766327739,2.058599949,2.000000000,0.000000000,0.000000000,1.514000000,-0.010786352,-0.014607151,0.097449483,0.995074797
1499672095.824641705,1.775549531,0.013744414,1.162718058,0.031183124,-0.018620612,1.766327739,2.143300056,3.000000000,0.000000000,0.000000000,1.514000000,-0.010786352,-0.014607151,0.097449483,0.995074797
1499672095.840925217,1.775549531,0.013744414,1.162718058,0.031183124,-0.018620612,1.766327739,1.639999986,4.000000000,0.000000000,0.000000000,1.514000000,-0.010786352,-0.014607151,0.097449483,0.995074797
1499672095.856322289,1.781934738,0.055744205,1.162345290,0.027923293,-0.016858885,1.767043233,1.554000020,1.000000000,0.000000000,0.000000000,1.514000000,-0.009755653,-0.013067834,0.097835906,0.995068957
1499672095.872303486,1.788017869,0.097025506,1.161714673,0.022419889,-0.016908741,1.766139627,2.041599989,2.000000000,0.000000000,0.000000000,1.514000000,-0.009506539,-0.010331506,0.097412496,0.995145061
1499672095.888370991,1.788017869,0.097025506,1.161714673,0.022419889,-0.016908741,1.766139627,2.150300026,3.000000000,0.000000000,0.000000000,1.514000000,-0.009506539,-0.010331506,0.097412496,0.995145061
