t, viconX, viconY, viconZ, viconXd, viconYd, viconZd, viconRo, viconPi, viconYa, px4X, px4Y, px4Z, px4Xd, px4Yd, px4Zd, px4Lidar, px4Ro, px4Pi, px4Ya, flowX, flowY, flowZ, flowPsr, uwbD, uwbAntId, uwbRspdrId, uwbRqstrId
1502110013.792128801,-1.553928852,0.482646942,0.713530838,-0.116584152,-0.120796971,0.042498536,0.001626993,-0.035003379,1.431182861,0.710000000,1.660000000,0.640000000,-0.130000000,0.220000000,0.000000000,-0.049392818,0.026005406,-0.185004901,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,3.288000107,1.000000000,0.000000000,2.000000000
1502110013.817008495,-1.553928852,0.482646942,0.713530838,-0.116584152,-0.120796971,0.042498536,0.001626993,-0.035003379,1.431182861,0.710000000,1.670000000,0.640000000,-0.120000000,0.230000000,0.000000000,-0.047123890,0.025481807,-0.185353967,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,4.028399944,1.000000000,0.000000000,3.000000000
1502110013.817232609,-1.553928852,0.482646942,0.713530838,-0.116584152,-0.120796971,0.042498536,0.001626993,-0.035003379,1.431182861,0.710000000,1.670000000,0.640000000,-0.120000000,0.230000000,0.000000000,-0.047123890,0.025481807,-0.185353967,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,2.947999954,1.000000000,1.000000000,2.000000000
1502110013.857480526,-1.556720138,0.480500877,0.714303255,-0.122662209,-0.117635198,0.042020876,0.002915400,-0.032814350,1.430727959,0.700000000,1.670000000,0.640000000,-0.120000000,0.230000000,0.000000000,-0.043109633,0.024434610,-0.186575697,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.578399897,0.000000000,0.000000000,2.000000000
1502110013.857911825,-1.565422177,0.473964751,0.716203451,-0.137162879,-0.114392973,0.041678108,0.005119341,-0.027499607,1.428867102,0.700000000,1.670000000,0.640000000,-0.120000000,0.230000000,0.000000000,-0.043109633,0.024434610,-0.186575697,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.442699909,0.000000000,1.000000000,3.000000000
1502110013.882549047,-1.565422177,0.473964751,0.716203451,-0.137162879,-0.114392973,0.041678108,0.005119341,-0.027499607,1.428867102,0.700000000,1.680000000,0.640000000,-0.120000000,0.230000000,0.000000000,-0.040840704,0.024085544,-0.187099296,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,3.023400068,0.000000000,1.000000000,2.000000000
1502110013.883621216,-1.565422177,0.473964751,0.716203451,-0.137162879,-0.114392973,0.041678108,0.005119341,-0.027499607,1.428867102,0.700000000,1.680000000,0.640000000,-0.120000000,0.230000000,0.000000000,-0.040840704,0.024085544,-0.187099296,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,3.875699997,0.000000000,0.000000000,3.000000000
1502110013.907772303,-1.565422177,0.473964751,0.716203451,-0.137162879,-0.114392973,0.041678108,0.005119341,-0.027499607,1.428867102,0.710000000,1.700000000,0.640000000,-0.110000000,0.240000000,0.010000000,-0.038920842,0.024085544,-0.187448362,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,3.306999922,1.000000000,0.000000000,2.000000000
1502110013.908517122,-1.565422177,0.473964751,0.716203451,-0.137162879,-0.114392973,0.041678108,0.005119341,-0.027499607,1.428867102,0.710000000,1.700000000,0.640000000,-0.110000000,0.240000000,0.010000000,-0.038920842,0.024085544,-0.187448362,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,3.568399906,1.000000000,1.000000000,3.000000000
1502110013.932972431,-1.579033852,0.464726806,0.719638228,-0.165978074,-0.112316832,0.042981025,0.007759343,-0.020986546,1.426596522,0.700000000,1.710000000,0.650000000,-0.120000000,0.240000000,0.010000000,-0.035953783,0.023911011,-0.187971960,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,2.960000038,1.000000000,1.000000000,2.000000000
1502110013.933006763,-1.579033852,0.464726806,0.719638228,-0.165978074,-0.112316832,0.042981025,0.007759343,-0.020986546,1.426596522,0.700000000,1.710000000,0.650000000,-0.120000000,0.240000000,0.010000000,-0.035953783,0.023911011,-0.187971960,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,4.051400185,1.000000000,0.000000000,3.000000000
1502110013.974010706,-1.579033852,0.464726806,0.719638228,-0.165978074,-0.112316832,0.042981025,0.007759343,-0.020986546,1.426596522,0.700000000,1.710000000,0.650000000,-0.120000000,0.240000000,0.020000000,-0.032637657,0.023736478,-0.188321026,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,3.596400023,0.000000000,0.000000000,2.000000000
1502110013.974629164,-1.579033852,0.464726806,0.719638228,-0.165978074,-0.112316832,0.042981025,0.007759343,-0.020986546,1.426596522,0.700000000,1.710000000,0.650000000,-0.120000000,0.240000000,0.020000000,-0.032637657,0.023736478,-0.188321026,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,3.461699963,0.000000000,1.000000000,3.000000000
1502110013.998672247,-1.588158250,0.458591938,0.722065747,-0.176509857,-0.104244627,0.042879615,0.008567283,-0.015470536,1.425165415,0.690000000,1.720000000,0.650000000,-0.120000000,0.240000000,0.020000000,-0.029496064,0.023387412,-0.188670092,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.040400028,0.000000000,1.000000000,2.000000000
1502110013.998712301,-1.588158250,0.458591938,0.722065747,-0.176509857,-0.104244627,0.042879615,0.008567283,-0.015470536,1.425165415,0.690000000,1.720000000,0.650000000,-0.120000000,0.240000000,0.020000000,-0.029496064,0.023387412,-0.188670092,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.862699986,0.000000000,0.000000000,3.000000000
1502110014.023927450,-1.588158250,0.458591938,0.722065747,-0.176509857,-0.104244627,0.042879615,0.008567283,-0.015470536,1.425165415,0.690000000,1.720000000,0.650000000,-0.120000000,0.240000000,0.020000000,-0.029496064,0.023387412,-0.188670092,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.580399990,1.000000000,1.000000000,3.000000000
1502110014.024176121,-1.588158250,0.458591938,0.722065747,-0.176509857,-0.104244627,0.042879615,0.008567283,-0.015470536,1.425165415,0.690000000,1.720000000,0.650000000,-0.120000000,0.240000000,0.020000000,-0.029496064,0.023387412,-0.188670092,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.318000078,1.000000000,0.000000000,2.000000000
1502110014.048675537,-1.594005108,0.454468250,0.723804951,-0.176742524,-0.099675797,0.043040827,0.010055419,-0.011603572,1.424139977,0.700000000,1.740000000,0.660000000,-0.120000000,0.240000000,0.020000000,-0.025481807,0.022863813,-0.189193691,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,2.976999998,1.000000000,1.000000000,2.000000000
1502110014.049362898,-1.594005108,0.454468250,0.723804951,-0.176742524,-0.099675797,0.043040827,0.010055419,-0.011603572,1.424139977,0.700000000,1.740000000,0.660000000,-0.120000000,0.240000000,0.020000000,-0.025481807,0.022863813,-0.189193691,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,4.064400196,1.000000000,0.000000000,3.000000000
1502110014.090437651,-1.599767685,0.450193495,0.725943089,-0.175937280,-0.096370451,0.044132717,0.010966242,-0.006087267,1.423038244,0.690000000,1.750000000,0.660000000,-0.120000000,0.230000000,0.020000000,-0.017976891,0.020943951,-0.189891823,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,3.648400068,0.000000000,0.000000000,2.000000000
1502110014.090549231,-1.599767685,0.450193495,0.725943089,-0.175937280,-0.096370451,0.044132717,0.010966242,-0.006087267,1.423038244,0.690000000,1.750000000,0.660000000,-0.120000000,0.230000000,0.020000000,-0.017976891,0.020943951,-0.189891823,0.660000000,0.000000000,0.000000000,0.000000000,0.000000000,3.476700068,0.000000000,1.000000000,3.000000000
1502110014.114958525,-1.603809834,0.447066575,0.727363586,-0.172525659,-0.093003727,0.045108825,0.011968091,-0.002261729,1.422173262,0.690000000,1.750000000,0.660000000,-0.130000000,0.220000000,0.020000000,-0.014137167,0.019198622,-0.190066356,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.048399925,0.000000000,1.000000000,2.000000000
1502110014.114991426,-1.603809834,0.447066575,0.727363586,-0.172525659,-0.093003727,0.045108825,0.011968091,-0.002261729,1.422173262,0.690000000,1.750000000,0.660000000,-0.130000000,0.220000000,0.020000000,-0.014137167,0.019198622,-0.190066356,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.883699894,0.000000000,0.000000000,3.000000000
1502110014.139709711,-1.603809834,0.447066575,0.727363586,-0.172525659,-0.093003727,0.045108825,0.011968091,-0.002261729,1.422173262,0.680000000,1.760000000,0.660000000,-0.130000000,0.220000000,0.020000000,-0.009424778,0.016755161,-0.190066356,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.331000090,1.000000000,0.000000000,2.000000000
1502110014.139739037,-1.603809834,0.447066575,0.727363586,-0.172525659,-0.093003727,0.045108825,0.011968091,-0.002261729,1.422173262,0.680000000,1.760000000,0.660000000,-0.130000000,0.220000000,0.020000000,-0.009424778,0.016755161,-0.190066356,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.596400023,1.000000000,1.000000000,3.000000000
1502110014.165037394,-1.611686110,0.440496713,0.730407953,-0.170199305,-0.092735812,0.046980154,0.015948378,0.005608416,1.421254992,0.680000000,1.770000000,0.660000000,-0.140000000,0.210000000,0.020000000,-0.005061455,0.014486233,-0.190066356,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,2.987999916,1.000000000,1.000000000,2.000000000
1502110014.165086031,-1.611686110,0.440496713,0.730407953,-0.170199305,-0.092735812,0.046980154,0.015948378,0.005608416,1.421254992,0.680000000,1.770000000,0.660000000,-0.140000000,0.210000000,0.020000000,-0.005061455,0.014486233,-0.190066356,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,4.120399952,1.000000000,0.000000000,3.000000000
1502110014.205764294,-1.613899827,0.438262194,0.731415033,-0.169613764,-0.094162382,0.048498642,0.018211272,0.009051930,1.420592546,0.670000000,1.780000000,0.670000000,-0.150000000,0.200000000,0.020000000,0.001919862,0.010471976,-0.190240888,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.662400007,0.000000000,0.000000000,2.000000000
1502110014.205796957,-1.613899827,0.438262194,0.731415033,-0.169613764,-0.094162382,0.048498642,0.018211272,0.009051930,1.420592546,0.670000000,1.780000000,0.670000000,-0.150000000,0.200000000,0.020000000,0.001919862,0.010471976,-0.190240888,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.492700100,0.000000000,1.000000000,3.000000000
1502110014.230582476,-1.616109848,0.436157018,0.732395232,-0.168248594,-0.095402472,0.049857512,0.019929525,0.011310169,1.420054674,0.680000000,1.800000000,0.670000000,-0.150000000,0.200000000,0.010000000,0.004712389,0.009250245,-0.190415421,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.062400103,0.000000000,1.000000000,2.000000000
1502110014.230874300,-1.616109848,0.436157018,0.732395232,-0.168248594,-0.095402472,0.049857512,0.019929525,0.011310169,1.420054674,0.680000000,1.800000000,0.670000000,-0.150000000,0.200000000,0.010000000,0.004712389,0.009250245,-0.190415421,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.867700100,0.000000000,0.000000000,3.000000000
1502110014.255803585,-1.619388461,0.432283312,0.733956099,-0.161781758,-0.096503884,0.051273465,0.023303470,0.016002655,1.419742107,0.680000000,1.800000000,0.670000000,-0.150000000,0.190000000,0.010000000,0.006806784,0.008901179,-0.190066356,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.607399940,1.000000000,1.000000000,3.000000000
1502110014.256021500,-1.619388461,0.432283312,0.733956099,-0.161781758,-0.096503884,0.051273465,0.023303470,0.016002655,1.419742107,0.680000000,1.800000000,0.670000000,-0.150000000,0.190000000,0.010000000,0.006806784,0.008901179,-0.190066356,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.354000092,1.000000000,0.000000000,2.000000000
1502110014.280700445,-1.619388461,0.432283312,0.733956099,-0.161781758,-0.096503884,0.051273465,0.023303470,0.016002655,1.419742107,0.680000000,1.790000000,0.670000000,-0.150000000,0.170000000,0.010000000,0.008377580,0.009250245,-0.190240888,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,3.009000063,1.000000000,1.000000000,2.000000000
1502110014.281014919,-1.619388461,0.432283312,0.733956099,-0.161781758,-0.096503884,0.051273465,0.023303470,0.016002655,1.419742107,0.680000000,1.790000000,0.670000000,-0.150000000,0.170000000,0.010000000,0.008377580,0.009250245,-0.190240888,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,4.135399818,1.000000000,0.000000000,3.000000000
1502110014.321898937,-1.626833797,0.421844542,0.737436414,-0.144684568,-0.102606975,0.052816033,0.029426327,0.024964822,1.419057012,0.670000000,1.800000000,0.670000000,-0.160000000,0.160000000,0.010000000,0.008726646,0.010297443,-0.190240888,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.673399925,0.000000000,0.000000000,2.000000000
1502110014.321930408,-1.626833797,0.421844542,0.737436414,-0.144684568,-0.102606975,0.052816033,0.029426327,0.024964822,1.419057012,0.670000000,1.800000000,0.670000000,-0.160000000,0.160000000,0.010000000,0.008726646,0.010297443,-0.190240888,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.514699936,0.000000000,1.000000000,3.000000000
1502110014.347226143,-1.626833797,0.421844542,0.737436414,-0.144684568,-0.102606975,0.052816033,0.029426327,0.024964822,1.419057012,0.670000000,1.800000000,0.670000000,-0.160000000,0.160000000,0.010000000,0.008726646,0.010297443,-0.190240888,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.077399969,0.000000000,1.000000000,2.000000000
1502110014.347259283,-1.626833797,0.421844542,0.737436414,-0.144684568,-0.102606975,0.052816033,0.029426327,0.024964822,1.419057012,0.670000000,1.800000000,0.670000000,-0.160000000,0.160000000,0.010000000,0.008726646,0.010297443,-0.190240888,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.948699951,0.000000000,0.000000000,3.000000000
1502110014.371730804,-1.630078912,0.415402502,0.738859594,-0.126268134,-0.105578080,0.049973145,0.029989917,0.028005727,1.418213487,0.670000000,1.800000000,0.670000000,-0.160000000,0.150000000,0.000000000,0.008726646,0.011519173,-0.190415421,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.378999949,1.000000000,0.000000000,2.000000000
1502110014.371757269,-1.630078912,0.415402502,0.738859594,-0.126268134,-0.105578080,0.049973145,0.029989917,0.028005727,1.418213487,0.670000000,1.800000000,0.670000000,-0.160000000,0.150000000,0.000000000,0.008726646,0.011519173,-0.190415421,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.631400108,1.000000000,1.000000000,3.000000000
1502110014.396802664,-1.630078912,0.415402502,0.738859594,-0.126268134,-0.105578080,0.049973145,0.029989917,0.028005727,1.418213487,0.670000000,1.820000000,0.680000000,-0.160000000,0.140000000,0.000000000,0.008552113,0.013089969,-0.190939020,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.019999981,1.000000000,1.000000000,2.000000000
1502110014.396996737,-1.630078912,0.415402502,0.738859594,-0.126268134,-0.105578080,0.049973145,0.029989917,0.028005727,1.418213487,0.670000000,1.820000000,0.680000000,-0.160000000,0.140000000,0.000000000,0.008552113,0.013089969,-0.190939020,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,4.119400024,1.000000000,0.000000000,3.000000000
1502110014.437972307,-1.632252455,0.409663677,0.739560962,-0.113162778,-0.109271310,0.046569079,0.028401291,0.029420139,1.418037653,0.660000000,1.810000000,0.680000000,-0.170000000,0.110000000,0.000000000,0.008726646,0.014486233,-0.190764487,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,3.690399885,0.000000000,0.000000000,2.000000000
1502110014.438171864,-1.632252455,0.409663677,0.739560962,-0.113162778,-0.109271310,0.046569079,0.028401291,0.029420139,1.418037653,0.660000000,1.810000000,0.680000000,-0.170000000,0.110000000,0.000000000,0.008726646,0.014486233,-0.190764487,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,3.521699905,0.000000000,1.000000000,3.000000000
1502110014.462716579,-1.634317636,0.400474042,0.739981592,-0.092479944,-0.117563397,0.038900495,0.025638714,0.028619565,1.418136001,0.660000000,1.820000000,0.680000000,-0.180000000,0.110000000,-0.010000000,0.008552113,0.014311700,-0.190764487,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.933700085,0.000000000,0.000000000,3.000000000
1502110014.463129520,-1.634317636,0.400474042,0.739981592,-0.092479944,-0.117563397,0.038900495,0.025638714,0.028619565,1.418136001,0.660000000,1.820000000,0.680000000,-0.180000000,0.110000000,-0.010000000,0.008552113,0.014311700,-0.190764487,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.094399929,0.000000000,1.000000000,2.000000000
1502110014.488039017,-1.634317636,0.400474042,0.739981592,-0.092479944,-0.117563397,0.038900495,0.025638714,0.028619565,1.418136001,0.660000000,1.820000000,0.680000000,-0.180000000,0.100000000,-0.010000000,0.008552113,0.013439035,-0.190939020,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.385999918,1.000000000,0.000000000,2.000000000
1502110014.488145828,-1.634317636,0.400474042,0.739981592,-0.092479944,-0.117563397,0.038900495,0.025638714,0.028619565,1.418136001,0.660000000,1.820000000,0.680000000,-0.180000000,0.100000000,-0.010000000,0.008552113,0.013439035,-0.190939020,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.652400017,1.000000000,1.000000000,3.000000000
1502110014.513078451,-1.634676576,0.394163609,0.740016878,-0.077262409,-0.122987613,0.032643829,0.025318479,0.028939908,1.417775989,0.650000000,1.830000000,0.680000000,-0.190000000,0.090000000,-0.010000000,0.008552113,0.011693706,-0.190939020,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,4.132400036,1.000000000,0.000000000,3.000000000
1502110014.513119936,-1.634676576,0.394163609,0.740016878,-0.077262409,-0.122987613,0.032643829,0.025318479,0.028939908,1.417775989,0.650000000,1.830000000,0.680000000,-0.190000000,0.090000000,-0.010000000,0.008552113,0.011693706,-0.190939020,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.043999910,1.000000000,1.000000000,2.000000000
1502110014.553994894,-1.634642124,0.390800506,0.739887357,-0.069391891,-0.127082244,0.029186008,0.025046542,0.029364051,1.417730570,0.640000000,1.820000000,0.680000000,-0.200000000,0.060000000,-0.010000000,0.007853982,0.008203047,-0.190240888,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.543699980,0.000000000,1.000000000,3.000000000
1502110014.554329634,-1.634642124,0.390800506,0.739887357,-0.069391891,-0.127082244,0.029186008,0.025046542,0.029364051,1.417730570,0.640000000,1.820000000,0.680000000,-0.200000000,0.060000000,-0.010000000,0.007853982,0.008203047,-0.190240888,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.706399918,0.000000000,0.000000000,2.000000000
1502110014.578808069,-1.634429693,0.387214601,0.739753842,-0.061269242,-0.131514162,0.025615674,0.026078966,0.028969076,1.417852521,0.640000000,1.830000000,0.680000000,-0.200000000,0.050000000,-0.010000000,0.006806784,0.006108652,-0.190066356,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.112400055,0.000000000,1.000000000,2.000000000
1502110014.579032660,-1.634429693,0.387214601,0.739753842,-0.061269242,-0.131514162,0.025615674,0.026078966,0.028969076,1.417852521,0.640000000,1.830000000,0.680000000,-0.200000000,0.050000000,-0.010000000,0.006806784,0.006108652,-0.190066356,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.980700016,0.000000000,0.000000000,3.000000000
1502110014.603873968,-1.633564949,0.380192727,0.739664733,-0.044317998,-0.140519947,0.018636288,0.027719324,0.028918244,1.417623401,0.630000000,1.830000000,0.680000000,-0.210000000,0.050000000,-0.010000000,0.005410521,0.004537856,-0.189891823,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.665400028,1.000000000,1.000000000,3.000000000
1502110014.604478121,-1.633564949,0.380192727,0.739664733,-0.044317998,-0.140519947,0.018636288,0.027719324,0.028918244,1.417623401,0.630000000,1.830000000,0.680000000,-0.210000000,0.050000000,-0.010000000,0.005410521,0.004537856,-0.189891823,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.405999899,1.000000000,0.000000000,2.000000000
1502110014.628997803,-1.633128405,0.378426313,0.739474356,-0.035919357,-0.143139556,0.015286174,0.028399313,0.029160263,1.417443752,0.630000000,1.830000000,0.680000000,-0.210000000,0.050000000,-0.010000000,0.005410521,0.004537856,-0.189891823,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,4.149400234,1.000000000,0.000000000,3.000000000
1502110014.629033804,-1.633128405,0.378426313,0.739474356,-0.035919357,-0.143139556,0.015286174,0.028399313,0.029160263,1.417443752,0.630000000,1.830000000,0.680000000,-0.210000000,0.050000000,-0.010000000,0.005410521,0.004537856,-0.189891823,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.061000109,1.000000000,1.000000000,2.000000000
1502110014.669755936,-1.631967187,0.372674406,0.739277303,-0.026969368,-0.148397341,0.011993754,0.030685602,0.027689317,1.417735815,0.630000000,1.820000000,0.680000000,-0.220000000,0.030000000,-0.010000000,0.003490659,0.002792527,-0.189368224,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,3.721400023,0.000000000,0.000000000,2.000000000
1502110014.669787407,-1.631967187,0.372674406,0.739277303,-0.026969368,-0.148397341,0.011993754,0.030685602,0.027689317,1.417735815,0.630000000,1.820000000,0.680000000,-0.220000000,0.030000000,-0.010000000,0.003490659,0.002792527,-0.189368224,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,3.570699930,0.000000000,1.000000000,3.000000000
1502110014.694685459,-1.630177617,0.366861552,0.738974631,-0.009410889,-0.155024111,0.006007452,0.032628670,0.026396316,1.417613387,0.620000000,1.820000000,0.680000000,-0.220000000,0.020000000,-0.010000000,0.001221730,0.001047198,-0.189193691,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,3.140399933,0.000000000,1.000000000,2.000000000
1502110014.694719076,-1.630177617,0.366861552,0.738974631,-0.009410889,-0.155024111,0.006007452,0.032628670,0.026396316,1.417613387,0.620000000,1.820000000,0.680000000,-0.220000000,0.020000000,-0.010000000,0.001221730,0.001047198,-0.189193691,0.710000000,0.000000000,0.000000000,0.000000000,0.000000000,3.994699955,0.000000000,0.000000000,3.000000000
1502110014.719821930,-1.626356125,0.354559213,0.738622308,0.010092367,-0.169491500,0.000559374,0.035636164,0.022648580,1.418326974,0.610000000,1.820000000,0.680000000,-0.230000000,0.020000000,-0.010000000,-0.001221730,-0.000523599,-0.188844625,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,3.693399906,1.000000000,1.000000000,3.000000000
1502110014.720279217,-1.626356125,0.354559213,0.738622308,0.010092367,-0.169491500,0.000559374,0.035636164,0.022648580,1.418326974,0.610000000,1.820000000,0.680000000,-0.230000000,0.020000000,-0.010000000,-0.001221730,-0.000523599,-0.188844625,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,3.414000034,1.000000000,0.000000000,2.000000000
1502110014.744818687,-1.626356125,0.354559213,0.738622308,0.010092367,-0.169491500,0.000559374,0.035636164,0.022648580,1.418326974,0.610000000,1.820000000,0.680000000,-0.240000000,0.010000000,-0.010000000,-0.003490659,-0.002094395,-0.188670092,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,3.078000069,1.000000000,1.000000000,2.000000000
1502110014.744854212,-1.626356125,0.354559213,0.738622308,0.010092367,-0.169491500,0.000559374,0.035636164,0.022648580,1.418326974,0.610000000,1.820000000,0.680000000,-0.240000000,0.010000000,-0.010000000,-0.003490659,-0.002094395,-0.188670092,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,4.161399841,1.000000000,0.000000000,3.000000000
1502110014.786105871,-1.621124744,0.341406614,0.738060951,0.039500754,-0.191901729,-0.005882354,0.038780350,0.016775176,1.418803692,0.600000000,1.810000000,0.680000000,-0.260000000,0.000000000,-0.010000000,-0.009424778,-0.004886922,-0.187448362,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,3.732399940,0.000000000,0.000000000,2.000000000
1502110014.786138296,-1.621124744,0.341406614,0.738060951,0.039500754,-0.191901729,-0.005882354,0.038780350,0.016775176,1.418803692,0.600000000,1.810000000,0.680000000,-0.260000000,0.000000000,-0.010000000,-0.009424778,-0.004886922,-0.187448362,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,3.621700048,0.000000000,1.000000000,3.000000000
1502110014.810945034,-1.619244814,0.336752921,0.737936974,0.048775487,-0.198670283,-0.007544226,0.039784789,0.014779492,1.419287086,0.590000000,1.810000000,0.680000000,-0.270000000,0.000000000,-0.010000000,-0.012391838,-0.006108652,-0.187099296,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.158400059,0.000000000,1.000000000,2.000000000
1502110014.811059475,-1.619244814,0.336752921,0.737936974,0.048775487,-0.198670283,-0.007544226,0.039784789,0.014779492,1.419287086,0.590000000,1.810000000,0.680000000,-0.270000000,0.000000000,-0.010000000,-0.012391838,-0.006108652,-0.187099296,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,4.021699905,0.000000000,0.000000000,3.000000000
1502110014.836100817,-1.616062880,0.329542011,0.737590492,0.064494029,-0.206983209,-0.010298391,0.041085970,0.011114220,1.419647455,0.580000000,1.810000000,0.680000000,-0.280000000,0.000000000,-0.010000000,-0.016406095,-0.007330383,-0.187099296,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.443000078,1.000000000,0.000000000,2.000000000
1502110014.836145878,-1.616062880,0.329542011,0.737590492,0.064494029,-0.206983209,-0.010298391,0.041085970,0.011114220,1.419647455,0.580000000,1.810000000,0.680000000,-0.280000000,0.000000000,-0.010000000,-0.016406095,-0.007330383,-0.187099296,0.680000000,0.000000000,0.000000000,0.000000000,0.000000000,3.708400011,1.000000000,1.000000000,3.000000000
1502110014.861231565,-1.616062880,0.329542011,0.737590492,0.064494029,-0.206983209,-0.010298391,0.041085970,0.011114220,1.419647455,0.570000000,1.810000000,0.680000000,-0.290000000,0.000000000,-0.010000000,-0.020071286,-0.007679449,-0.186924763,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,3.111000061,1.000000000,1.000000000,2.000000000
1502110014.861300707,-1.616062880,0.329542011,0.737590492,0.064494029,-0.206983209,-0.010298391,0.041085970,0.011114220,1.419647455,0.570000000,1.810000000,0.680000000,-0.290000000,0.000000000,-0.010000000,-0.020071286,-0.007679449,-0.186924763,0.690000000,0.000000000,0.000000000,0.000000000,0.000000000,4.219399929,1.000000000,0.000000000,3.000000000
1502110014.902273417,-1.611847162,0.319524527,0.737049580,0.079417162,-0.216272429,-0.012627680,0.042253435,0.006415582,1.420062423,0.570000000,1.810000000,0.680000000,-0.300000000,0.000000000,-0.010000000,-0.024085544,-0.006981317,-0.186750230,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,3.757400036,0.000000000,0.000000000,2.000000000
1502110014.902377367,-1.611847162,0.319524527,0.737049580,0.079417162,-0.216272429,-0.012627680,0.042253435,0.006415582,1.420062423,0.570000000,1.810000000,0.680000000,-0.300000000,0.000000000,-0.010000000,-0.024085544,-0.006981317,-0.186750230,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,3.614700079,0.000000000,1.000000000,3.000000000
1502110014.927305698,-1.605813026,0.306513429,0.736153722,0.098865673,-0.228806674,-0.015580967,0.043379840,-0.000084232,1.420334697,0.560000000,1.810000000,0.680000000,-0.310000000,0.000000000,-0.010000000,-0.027576202,-0.005759587,-0.186750230,0.700000000,0.000000000,0.000000000,0.000000000,0.000000000,3.181400061,0.000000000,1.000000000,2.000000000
